Chip Run Info,C:\Users\Pierre\Desktop\hIPSC project\1362362588_plate2_v2_human_lineage_10-4-18\ChipRun.bml,1362362588,96.96 (136x),GE 96x96 Standard v1,ROX,EvaGreen,10/04/2018 3:51:47 PM,01:54:01,BIOMARKHD173,SamplePlateName: Undefined,SamplePlateBarCode: Undefined,ReagentPlateName: Undefined,ReagentPlateBarCode: Undefined
Application Version,4.3.1
Application Build,20170404.1035
Export Type,Table Results
Quality Threshold,0.65
Baseline Correction Method,Linear (Derivative)
Ct Threshold Method,Auto (Global)


Experiment Information,Experiment Information,Experiment Information,Experiment Information,Experiment Information,Experiment Information,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen
Chamber,Sample,Sample,Sample,EvaGreen,EvaGreen,Ct,Ct,Ct,Ct,Tm,Tm,Tm
ID,Name,Type,rConc,Name,Type,Value,Quality,Call,Threshold,In Range,Out Range,Peak Ratio
S28-A70,FB2 day3 C,Unknown,1,Pou4f1,Test,999,0,Fail,0.0113351551779112,999,999,0
S28-A69,FB2 day3 C,Unknown,1,Dcx,Test,999,0,Fail,0.0113351551779112,999,999,0
S28-A68,FB2 day3 C,Unknown,1,Cd34,Test,36.4459472196402,0,Fail,0.0113351551779112,999,999,0
S28-A67,FB2 day3 C,Unknown,1,Smtn,Test,17.0561170712513,0.730573816745005,Pass,0.0113351551779112,85.81080181015,999,1
S28-A78,FB2 day3 C,Unknown,1,Gata6,Test,15.5457882044298,1,Pass,0.0113351551779112,79.4226819700979,999,1
S28-A77,FB2 day3 C,Unknown,1,Alb,Test,999,0,Fail,0.0113351551779112,999,999,0
S28-A76,FB2 day3 C,Unknown,1,Pdx1,Test,33.8894832589306,0.784725843611122,Pass,0.0113351551779112,88.4355026998786,999,1
S28-A75,FB2 day3 C,Unknown,1,Sox7,Test,31.5606640776467,1,Pass,0.0113351551779112,86.8194133415539,999,1
S28-A74,FB2 day3 C,Unknown,1,Lhx1,Test,18.4780708207481,1,Pass,0.0113351551779112,81.284803428209,999,1
S28-A73,FB2 day3 C,Unknown,1,Pou5f1,Test,18.67356889622,1,Pass,0.0113351551779112,84.2788743384758,999,1
S28-A84,FB2 day3 C,Unknown,1,,Test,999,0,Fail,0.0113351551779112,999,999,0
S28-A83,FB2 day3 C,Unknown,1,Krt14,Test,999,0,Fail,0.0113351551779112,999,999,0
S28-A82,FB2 day3 C,Unknown,1,Eno1,Test,15.9547344226767,1,Pass,0.0113351551779112,85.1506286551875,999,1
S28-A81,FB2 day3 C,Unknown,1,Neurod1,Test,999,0,Fail,0.0113351551779112,999,999,0
S28-A80,FB2 day3 C,Unknown,1,Cd79a,Test,34.8735092323211,0.813374370599331,Pass,0.0113351551779112,87.6653234001455,999,1
S28-A79,FB2 day3 C,Unknown,1,Klf5,Test,19.9560555105742,1,Pass,0.0113351551779112,77.9467514967748,999,1
S28-A90,FB2 day3 C,Unknown,1,Kdr,Test,20.2983892145293,1,Pass,0.0113351551779112,78.3282576541034,999,1
S28-A89,FB2 day3 C,Unknown,1,Hgf,Test,999,0,Fail,0.0113351551779112,999,999,0
S28-A88,FB2 day3 C,Unknown,1,Acvr1b,Test,18.1781380714065,0.972672205940929,Pass,0.0113351551779112,86.7243516731468,999,1
S28-A87,FB2 day3 C,Unknown,1,Krt19,Test,17.2939100483115,1,Pass,0.0113351551779112,84.0036628169809,999,1
S28-A86,FB2 day3 C,Unknown,1,Eomes,Test,14.5673238876488,1,Pass,0.0113351551779112,77.1705457562915,999,1
S28-A85,FB2 day3 C,Unknown,1,Prdm14,Test,19.8909461081052,1,Pass,0.0113351551779112,79.2502436450652,999,1
S28-A96,FB2 day3 C,Unknown,1,,Test,999,0,Fail,0.0113351551779112,999,999,0
S28-A95,FB2 day3 C,Unknown,1,Grin1,Test,999,0,Fail,0.0113351551779112,999,999,0
S28-A94,FB2 day3 C,Unknown,1,Gbx2,Test,999,0,Fail,0.0113351551779112,999,999,0
S28-A93,FB2 day3 C,Unknown,1,Nes,Test,20.885566364543,1,Pass,0.0113351551779112,84.9138373318912,999,1
S28-A92,FB2 day3 C,Unknown,1,Ryr2,Test,23.7075153280189,1,Pass,0.0113351551779112,79.918098673559,999,1
S28-A91,FB2 day3 C,Unknown,1,Mesp1,Test,23.2060309542121,0.994821332827531,Pass,0.0113351551779112,84.2471700805628,999,1
S69-A01,MA3 Day3 A,Unknown,1,Zic3,Test,17.6898700892822,1,Pass,0.0113351551779112,86.7642173179282,999,1
S69-A02,MA3 Day3 A,Unknown,1,Sox2,Test,22.9077624402863,1,Pass,0.0113351551779112,76.3291742131653,999,1
S69-A03,MA3 Day3 A,Unknown,1,Gsc,Test,15.2076444748648,1,Pass,0.0113351551779112,85.1253187764495,999,1
S69-A04,MA3 Day3 A,Unknown,1,AFP,Test,31.945940788698,0.72693231991251,Pass,0.0113351551779112,85.0276607557505,999,1
S69-A05,MA3 Day3 A,Unknown,1,Gata4,Test,18.0776732370575,1,Pass,0.0113351551779112,86.4099647574498,999,1
S69-A06,MA3 Day3 A,Unknown,1,Fgf8,Test,17.6804548832376,1,Pass,0.0113351551779112,83.2458941875713,999,1
S69-A07,MA3 Day3 A,Unknown,1,Gata2,Test,31.8659279424097,0.851039403537639,Pass,0.0113351551779112,84.8018677304901,999,1
S69-A08,MA3 Day3 A,Unknown,1,Nkx2-5,Test,999,0,Fail,0.0113351551779112,999,999,0
S69-A09,MA3 Day3 A,Unknown,1,Comp,Test,22.4710820419059,0.896046798993384,Pass,0.0113351551779112,87.8292991423112,999,1
S69-A10,MA3 Day3 A,Unknown,1,Olig2,Test,36.9857591083501,0,Fail,0.0113351551779112,999,999,0
S69-A11,MA3 Day3 A,Unknown,1,Gfap,Test,999,0,Fail,0.0113351551779112,999,999,0
S69-A12,MA3 Day3 A,Unknown,1,TH,Test,999,0,Fail,0.0113351551779112,999,999,0
S69-A13,MA3 Day3 A,Unknown,1,Dppa4,Test,18.1866951047346,1,Pass,0.0113351551779112,82.8333205456665,999,1
S69-A14,MA3 Day3 A,Unknown,1,Zfp42,Test,999,0,Fail,0.0113351551779112,999,999,0
S69-A15,MA3 Day3 A,Unknown,1,Tdgf1,Test,15.348223970889,1,Pass,0.0113351551779112,86.2543212748232,999,1
S69-A16,MA3 Day3 A,Unknown,1,Cdx2,Test,38.1050516255826,0,Fail,0.0113351551779112,999,999,0
S69-A17,MA3 Day3 A,Unknown,1,Pecam1,Test,15.4754771478372,1,Pass,0.0113351551779112,84.2098652021627,999,1
S69-A18,MA3 Day3 A,Unknown,1,Nod2,Test,999,0,Fail,0.0113351551779112,999,999,0
S69-A19,MA3 Day3 A,Unknown,1,Hand1,Test,28.9364958032589,1,Pass,0.0113351551779112,81.9273653490175,999,1
S69-A20,MA3 Day3 A,Unknown,1,Pdgfra,Test,19.7293540632314,1,Pass,0.0113351551779112,79.65941843305,999,1
S69-A21,MA3 Day3 A,Unknown,1,Ccr5,Test,28.9824192073755,0.898904323506726,Pass,0.0113351551779112,87.8392989211649,999,1
S69-A22,MA3 Day3 A,Unknown,1,Chat,Test,28.034848433619,1,Pass,0.0113351551779112,82.9610761226285,999,1
S69-A23,MA3 Day3 A,Unknown,1,Tubb3,Test,17.7305896476524,1,Pass,0.0113351551779112,89.5818212571201,999,1
S69-A24,MA3 Day3 A,Unknown,1,Gapdh,Test,13.4910323649828,1,Pass,0.0113351551779112,83.6319072510075,999,1
S69-A25,MA3 Day3 A,Unknown,1,Fgf5,Test,18.143283000543,1,Pass,0.0113351551779112,73.1821988937987,999,1
S69-A26,MA3 Day3 A,Unknown,1,T,Test,23.3095072643632,1,Pass,0.0113351551779112,77.2425606939237,999,1
S69-A27,MA3 Day3 A,Unknown,1,Axin2,Test,19.119250543533,1,Pass,0.0113351551779112,83.666692616338,999,1
S69-A28,MA3 Day3 A,Unknown,1,Gcg,Test,999,0,Fail,0.0113351551779112,999,999,0
S69-A29,MA3 Day3 A,Unknown,1,Hnf4a,Test,17.0229450434026,0.940543261461711,Pass,0.0113351551779112,84.4874906879336,999,1
S69-A30,MA3 Day3 A,Unknown,1,Cxcr4,Test,12.493874821239,1,Pass,0.0113351551779112,78.2616423766515,999,1
S69-A31,MA3 Day3 A,Unknown,1,Hand2,Test,999,0,Fail,0.0113351551779112,999,999,0
S69-A32,MA3 Day3 A,Unknown,1,Runx1,Test,24.0534320479008,1,Pass,0.0113351551779112,83.7093898439847,999,1
S69-A33,MA3 Day3 A,Unknown,1,Krt10,Test,13.0713964401829,1,Pass,0.0113351551779112,78.1397071095786,999,1
S69-A34,MA3 Day3 A,Unknown,1,Foxd3,Test,20.0728502258393,1,Pass,0.0113351551779112,74.7488609905971,999,1
S69-A35,MA3 Day3 A,Unknown,1,Gad1,Test,28.4472264486541,0.842255594959497,Pass,0.0113351551779112,82.3597312609681,999,1
S69-A36,MA3 Day3 A,Unknown,1,Actb,Test,10.9470939681601,1,Pass,0.0113351551779112,85.2635866674681,999,1
S69-A37,MA3 Day3 A,Unknown,1,Klf2,Test,22.7422955901727,1,Pass,0.0113351551779112,86.2215302348679,999,1
S69-A38,MA3 Day3 A,Unknown,1,Mixl1,Test,16.3393711421247,1,Pass,0.0113351551779112,87.5352542078385,999,1
S69-A39,MA3 Day3 A,Unknown,1,Tbx6,Test,22.7286209487258,1,Pass,0.0113351551779112,82.0611429262416,999,1
S69-A40,MA3 Day3 A,Unknown,1,Shh,Test,999,0,Fail,0.0113351551779112,999,999,0
S69-A41,MA3 Day3 A,Unknown,1,Lgr5,Test,18.7447099229378,1,Pass,0.0113351551779112,78.7122225895191,999,1
S69-A42,MA3 Day3 A,Unknown,1,Bmp4,Test,19.7814430593737,1,Pass,0.0113351551779112,80.1173185562963,999,1
S69-A43,MA3 Day3 A,Unknown,1,Myh1,Test,999,0,Fail,0.0113351551779112,999,999,0
S69-A44,MA3 Day3 A,Unknown,1,Myl3,Test,21.9692182090574,1,Pass,0.0113351551779112,76.1096396354426,999,1
S69-A45,MA3 Day3 A,Unknown,1,Zic1,Test,999,0,Fail,0.0113351551779112,999,999,0
S69-A46,MA3 Day3 A,Unknown,1,Pax6,Test,18.24347225311,1,Pass,0.0113351551779112,76.8389544389943,999,1
S69-A47,MA3 Day3 A,Unknown,1,L1cam,Test,20.6104151810049,1,Pass,0.0113351551779112,85.7518523489138,999,1
S69-A48,MA3 Day3 A,Unknown,1,TBP,Test,16.7651680813409,1,Pass,0.0113351551779112,81.790490437242,999,1
S69-A54,MA3 Day3 A,Unknown,1,Col10a1,Test,999,0,Fail,0.0113351551779112,999,999,0
S69-A53,MA3 Day3 A,Unknown,1,Dcn,Test,26.5239885144761,1,Pass,0.0113351551779112,84.2295748776898,999,1
S69-A52,MA3 Day3 A,Unknown,1,Hhex,Test,14.2084638851277,1,Pass,0.0113351551779112,79.7745357935325,999,1
S69-A51,MA3 Day3 A,Unknown,1,Foxa2,Test,19.4327932094525,1,Pass,0.0113351551779112,86.031031662265,999,1
S69-A50,MA3 Day3 A,Unknown,1,Wnt3a,Test,21.3355575142961,1,Pass,0.0113351551779112,77.9879525765272,999,1
S69-A49,MA3 Day3 A,Unknown,1,Klf4,Test,20.7365305388534,1,Pass,0.0113351551779112,84.4838074551522,999,1
S69-A60,MA3 Day3 A,Unknown,1,Gusb,Test,16.1662381187304,1,Pass,0.0113351551779112,80.3039322948023,999,1
S69-A59,MA3 Day3 A,Unknown,1,Sox1,Test,999,0,Fail,0.0113351551779112,999,999,0
S69-A58,MA3 Day3 A,Unknown,1,Vim,Test,13.4965476527911,1,Pass,0.0113351551779112,81.8668906663794,999,1
S69-A57,MA3 Day3 A,Unknown,1,Fabp7,Test,19.9578623622826,1,Pass,0.0113351551779112,78.2880272626122,999,1
S69-A56,MA3 Day3 A,Unknown,1,Myh7,Test,27.061736716856,1,Pass,0.0113351551779112,85.9339422928281,999,1
S69-A55,MA3 Day3 A,Unknown,1,Igf2,Test,31.2391495276623,1,Pass,0.0113351551779112,78.3800521634478,999,1
S69-A66,MA3 Day3 A,Unknown,1,Ctsk,Test,20.6098491831736,1,Pass,0.0113351551779112,80.0650484360685,999,1
S69-A65,MA3 Day3 A,Unknown,1,Apoh,Test,999,0,Fail,0.0113351551779112,999,999,0
S69-A64,MA3 Day3 A,Unknown,1,Ins,Test,999,0,Fail,0.0113351551779112,999,999,0
S69-A63,MA3 Day3 A,Unknown,1,Sox17,Test,17.3478404824489,1,Pass,0.0113351551779112,85.3018379713653,999,1
S69-A62,MA3 Day3 A,Unknown,1,Nodal,Test,16.8014196071306,1,Pass,0.0113351551779112,84.2561810424057,999,1
S69-A61,MA3 Day3 A,Unknown,1,Nanog,Test,19.9455432800304,1,Pass,0.0113351551779112,80.5778173038535,999,1
S69-A72,MA3 Day3 A,Unknown,1,B2m,Test,15.1890689754245,1,Pass,0.0113351551779112,81.0676551935703,999,1
S69-A71,MA3 Day3 A,Unknown,1,Otx2,Test,14.3784777110126,1,Pass,0.0113351551779112,81.8897947973232,999,1
S69-A70,MA3 Day3 A,Unknown,1,Pou4f1,Test,35.091632896901,0.736282546401198,Pass,0.0113351551779112,84.6374922997583,999,1
S69-A69,MA3 Day3 A,Unknown,1,Dcx,Test,22.590997514148,1,Pass,0.0113351551779112,74.6948372130123,999,1
S69-A68,MA3 Day3 A,Unknown,1,Cd34,Test,24.5439314084426,1,Pass,0.0113351551779112,78.598744493356,999,1
S69-A67,MA3 Day3 A,Unknown,1,Smtn,Test,14.9712313486716,0.738192260950073,Pass,0.0113351551779112,85.8146082381244,999,1
S69-A78,MA3 Day3 A,Unknown,1,Gata6,Test,14.8570394020391,1,Pass,0.0113351551779112,79.4001798795735,999,1
S69-A77,MA3 Day3 A,Unknown,1,Alb,Test,32.8083032316052,0,Fail,0.0113351551779112,999,999,0
S69-A76,MA3 Day3 A,Unknown,1,Pdx1,Test,29.8400973624387,0.814223459017456,Pass,0.0113351551779112,88.2550329622297,999,1
S69-A75,MA3 Day3 A,Unknown,1,Sox7,Test,30.7040202356108,0.824018312245089,Pass,0.0113351551779112,87.1174165679516,999,1
S69-A74,MA3 Day3 A,Unknown,1,Lhx1,Test,17.4543487697493,1,Pass,0.0113351551779112,80.7685552266175,999,1
S69-A73,MA3 Day3 A,Unknown,1,Pou5f1,Test,17.9840487449893,1,Pass,0.0113351551779112,84.3329803243546,999,1
S69-A84,MA3 Day3 A,Unknown,1,,Test,999,0,Fail,0.0113351551779112,999,999,0
S69-A83,MA3 Day3 A,Unknown,1,Krt14,Test,999,0,Fail,0.0113351551779112,999,999,0
S69-A82,MA3 Day3 A,Unknown,1,Eno1,Test,14.9026334943869,1,Pass,0.0113351551779112,85.1721299672122,999,1
S69-A81,MA3 Day3 A,Unknown,1,Neurod1,Test,999,0,Fail,0.0113351551779112,999,999,0
S69-A80,MA3 Day3 A,Unknown,1,Cd79a,Test,31.5466487755227,0.767327148721348,Pass,0.0113351551779112,87.3213141958388,999,1
S69-A79,MA3 Day3 A,Unknown,1,Klf5,Test,18.5919101209262,1,Pass,0.0113351551779112,77.8400399499237,999,1
S69-A90,MA3 Day3 A,Unknown,1,Kdr,Test,20.3852756268547,1,Pass,0.0113351551779112,78.3930293837869,999,1
S69-A89,MA3 Day3 A,Unknown,1,Hgf,Test,22.2414137953532,1,Pass,0.0113351551779112,75.2640080683283,999,1
S69-A88,MA3 Day3 A,Unknown,1,Acvr1b,Test,16.7946865609155,0.984486978460631,Pass,0.0113351551779112,86.7970315011606,999,1
S69-A87,MA3 Day3 A,Unknown,1,Krt19,Test,15.960337152668,1,Pass,0.0113351551779112,83.9766576545027,999,1
S69-A86,MA3 Day3 A,Unknown,1,Eomes,Test,13.6855184483396,1,Pass,0.0113351551779112,77.3973329293557,999,1
S69-A85,MA3 Day3 A,Unknown,1,Prdm14,Test,21.9090594534817,1,Pass,0.0113351551779112,79.1299555108021,999,1
S69-A96,MA3 Day3 A,Unknown,1,,Test,999,0,Fail,0.0113351551779112,999,999,0
S69-A95,MA3 Day3 A,Unknown,1,Grin1,Test,32.9666737540404,0.860074244068425,Pass,0.0113351551779112,87.4320923440554,999,1
S69-A94,MA3 Day3 A,Unknown,1,Gbx2,Test,33.8400622418042,0.97542839507674,Pass,0.0113351551779112,76.8479700104774,999,1
S69-A93,MA3 Day3 A,Unknown,1,Nes,Test,19.4494636331864,1,Pass,0.0113351551779112,84.8750978107916,999,1
S69-A92,MA3 Day3 A,Unknown,1,Ryr2,Test,22.0187025248444,1,Pass,0.0113351551779112,79.1280097280316,999,1
S69-A91,MA3 Day3 A,Unknown,1,Mesp1,Test,21.9134418206007,1,Pass,0.0113351551779112,83.7572487089993,999,1
S27-A01,FB2 day1 A,Unknown,1,Zic3,Test,18.6962197027864,1,Pass,0.0113351551779112,86.7739504816819,999,1
S27-A02,FB2 day1 A,Unknown,1,Sox2,Test,22.2163043548092,1,Pass,0.0113351551779112,79.1003639504516,999,1
S27-A03,FB2 day1 A,Unknown,1,Gsc,Test,17.2210175814298,1,Pass,0.0113351551779112,85.0262755326959,999,1
S27-A04,FB2 day1 A,Unknown,1,AFP,Test,23.9769152746467,1,Pass,0.0113351551779112,86.9775976722682,999,1
S27-A05,FB2 day1 A,Unknown,1,Gata4,Test,20.8972925951887,1,Pass,0.0113351551779112,86.6219819537025,999,1
S27-A06,FB2 day1 A,Unknown,1,Fgf8,Test,19.3220197527336,1,Pass,0.0113351551779112,83.7258172445858,999,1
S27-A07,FB2 day1 A,Unknown,1,Gata2,Test,31.7943576874986,1,Pass,0.0113351551779112,75.9542131425552,999,1
S27-A08,FB2 day1 A,Unknown,1,Nkx2-5,Test,37.990609893593,0,Fail,0.0113351551779112,999,999,0
S27-A09,FB2 day1 A,Unknown,1,Comp,Test,999,0,Fail,0.0113351551779112,999,999,0
S27-A10,FB2 day1 A,Unknown,1,Olig2,Test,24.0225890482242,1,Pass,0.0113351551779112,81.1197460161667,999,1
S27-A11,FB2 day1 A,Unknown,1,Gfap,Test,999,0,Fail,0.0113351551779112,999,999,0
S27-A12,FB2 day1 A,Unknown,1,TH,Test,999,0,Fail,0.0113351551779112,999,999,0
S27-A13,FB2 day1 A,Unknown,1,Dppa4,Test,31.8040721479072,1,Pass,0.0113351551779112,75.9601622424603,999,1
S27-A14,FB2 day1 A,Unknown,1,Zfp42,Test,17.464204577174,1,Pass,0.0113351551779112,76.3729335650232,999,1
S27-A15,FB2 day1 A,Unknown,1,Tdgf1,Test,16.7311009928748,1,Pass,0.0113351551779112,86.2435470237152,999,1
S27-A16,FB2 day1 A,Unknown,1,Cdx2,Test,999,0,Fail,0.0113351551779112,999,999,0
S27-A17,FB2 day1 A,Unknown,1,Pecam1,Test,16.6975426406495,1,Pass,0.0113351551779112,77.3463499771051,999,1
S27-A18,FB2 day1 A,Unknown,1,Nod2,Test,999,0,Fail,0.0113351551779112,999,999,0
S27-A19,FB2 day1 A,Unknown,1,Hand1,Test,24.5854384085969,1,Pass,0.0113351551779112,86.9116823927201,999,1
S27-A20,FB2 day1 A,Unknown,1,Pdgfra,Test,18.3222533249738,1,Pass,0.0113351551779112,79.9088817499567,999,1
S27-A21,FB2 day1 A,Unknown,1,Ccr5,Test,30.4815572888916,0.892377036842648,Pass,0.0113351551779112,87.6204938103424,999,1
S27-A22,FB2 day1 A,Unknown,1,Chat,Test,31.6746585725117,1,Pass,0.0113351551779112,79.7577708346941,999,1
S27-A23,FB2 day1 A,Unknown,1,Tubb3,Test,18.7136592901149,1,Pass,0.0113351551779112,89.6815401558116,999,1
S27-A24,FB2 day1 A,Unknown,1,Gapdh,Test,13.0340668191197,1,Pass,0.0113351551779112,83.6040599585468,999,1
S27-A25,FB2 day1 A,Unknown,1,Fgf5,Test,19.8147387028112,1,Pass,0.0113351551779112,73.1332887830704,999,1
S27-A26,FB2 day1 A,Unknown,1,T,Test,17.0424815871766,1,Pass,0.0113351551779112,77.309908301609,999,1
S27-A27,FB2 day1 A,Unknown,1,Axin2,Test,19.893689192209,1,Pass,0.0113351551779112,83.6343354747273,999,1
S27-A28,FB2 day1 A,Unknown,1,Gcg,Test,999,0,Fail,0.0113351551779112,999,999,0
S27-A29,FB2 day1 A,Unknown,1,Hnf4a,Test,18.7924622947869,1,Pass,0.0113351551779112,86.1146026799423,999,1
S27-A30,FB2 day1 A,Unknown,1,Cxcr4,Test,21.8730912125157,1,Pass,0.0113351551779112,78.0611040871131,999,1
S27-A31,FB2 day1 A,Unknown,1,Hand2,Test,999,0,Fail,0.0113351551779112,999,999,0
S27-A32,FB2 day1 A,Unknown,1,Runx1,Test,24.5229599853733,1,Pass,0.0113351551779112,83.2943188830396,999,1
S27-A33,FB2 day1 A,Unknown,1,Krt10,Test,15.0495927488258,1,Pass,0.0113351551779112,78.1756687121261,999,1
S27-A34,FB2 day1 A,Unknown,1,Foxd3,Test,21.7311986631465,1,Pass,0.0113351551779112,81.9172833684866,999,1
S27-A35,FB2 day1 A,Unknown,1,Gad1,Test,19.1644835313878,1,Pass,0.0113351551779112,88.3163027856722,999,1
S27-A36,FB2 day1 A,Unknown,1,Actb,Test,12.1799103223725,1,Pass,0.0113351551779112,82.8150437983538,999,1
S27-A37,FB2 day1 A,Unknown,1,Klf2,Test,23.0530109905523,0.997812658029208,Pass,0.0113351551779112,85.6740077098371,999,1
S27-A38,FB2 day1 A,Unknown,1,Mixl1,Test,14.7826217532211,1,Pass,0.0113351551779112,87.677011164135,999,1
S27-A39,FB2 day1 A,Unknown,1,Tbx6,Test,21.5555149022692,1,Pass,0.0113351551779112,82.1857254441832,999,1
S27-A40,FB2 day1 A,Unknown,1,Shh,Test,999,0,Fail,0.0113351551779112,999,999,0
S27-A41,FB2 day1 A,Unknown,1,Lgr5,Test,32.8939623024492,1,Pass,0.0113351551779112,81.7710499328586,999,1
S27-A42,FB2 day1 A,Unknown,1,Bmp4,Test,22.465583534655,1,Pass,0.0113351551779112,80.2480408995469,999,1
S27-A43,FB2 day1 A,Unknown,1,Myh1,Test,999,0,Fail,0.0113351551779112,999,999,0
S27-A44,FB2 day1 A,Unknown,1,Myl3,Test,21.5163179667004,1,Pass,0.0113351551779112,78.853631403316,999,1
S27-A45,FB2 day1 A,Unknown,1,Zic1,Test,999,0,Fail,0.0113351551779112,999,999,0
S27-A46,FB2 day1 A,Unknown,1,Pax6,Test,26.8701842417018,1,Pass,0.0113351551779112,75.2832364960801,999,1
S27-A47,FB2 day1 A,Unknown,1,L1cam,Test,22.5800962678237,1,Pass,0.0113351551779112,85.8247811626453,999,1
S27-A48,FB2 day1 A,Unknown,1,TBP,Test,17.6726815386363,1,Pass,0.0113351551779112,81.4181200805846,999,1
S27-A54,FB2 day1 A,Unknown,1,Col10a1,Test,999,0,Fail,0.0113351551779112,999,999,0
S27-A53,FB2 day1 A,Unknown,1,Dcn,Test,29.9255039336499,1,Pass,0.0113351551779112,76.8446230924845,999,1
S27-A52,FB2 day1 A,Unknown,1,Hhex,Test,18.4455604593164,1,Pass,0.0113351551779112,79.8775829716974,999,1
S27-A51,FB2 day1 A,Unknown,1,Foxa2,Test,22.1844174995719,1,Pass,0.0113351551779112,75.8696715189812,999,1
S27-A50,FB2 day1 A,Unknown,1,Wnt3a,Test,22.5517627711784,0,Fail,0.0113351551779112,999,999,0
S27-A49,FB2 day1 A,Unknown,1,Klf4,Test,23.2379257531471,1,Pass,0.0113351551779112,83.3490953254561,999,1
S27-A60,FB2 day1 A,Unknown,1,Gusb,Test,17.1798748275098,1,Pass,0.0113351551779112,80.3947201385857,999,1
S27-A59,FB2 day1 A,Unknown,1,Sox1,Test,999,0,Fail,0.0113351551779112,999,999,0
S27-A58,FB2 day1 A,Unknown,1,Vim,Test,15.4904370671953,1,Pass,0.0113351551779112,81.8216595932893,999,1
S27-A57,FB2 day1 A,Unknown,1,Fabp7,Test,17.6779303013202,1,Pass,0.0113351551779112,78.594136530978,999,1
S27-A56,FB2 day1 A,Unknown,1,Myh7,Test,999,0,Fail,0.0113351551779112,999,999,0
S27-A55,FB2 day1 A,Unknown,1,Igf2,Test,24.012705726699,1,Pass,0.0113351551779112,86.8376277261065,999,1
S27-A66,FB2 day1 A,Unknown,1,Ctsk,Test,19.7523824140611,1,Pass,0.0113351551779112,80.1354984540582,999,1
S27-A65,FB2 day1 A,Unknown,1,Apoh,Test,999,0,Fail,0.0113351551779112,999,999,0
S27-A64,FB2 day1 A,Unknown,1,Ins,Test,999,0,Fail,0.0113351551779112,999,999,0
S27-A63,FB2 day1 A,Unknown,1,Sox17,Test,21.1650626774438,1,Pass,0.0113351551779112,85.1457093875605,999,1
S27-A62,FB2 day1 A,Unknown,1,Nodal,Test,17.6612332238848,1,Pass,0.0113351551779112,84.3953280190706,999,1
S27-A61,FB2 day1 A,Unknown,1,Nanog,Test,18.3463653334014,1,Pass,0.0113351551779112,80.4701513650107,999,1
S27-A72,FB2 day1 A,Unknown,1,B2m,Test,14.9613998984406,1,Pass,0.0113351551779112,81.1199825977714,999,1
S27-A71,FB2 day1 A,Unknown,1,Otx2,Test,17.2781614998821,1,Pass,0.0113351551779112,81.8711996768396,999,1
S27-A70,FB2 day1 A,Unknown,1,Pou4f1,Test,37.4313281493786,0,Fail,0.0113351551779112,999,999,0
S27-A69,FB2 day1 A,Unknown,1,Dcx,Test,21.6916318806581,1,Pass,0.0113351551779112,79.1320673649601,999,1
S27-A68,FB2 day1 A,Unknown,1,Cd34,Test,999,0,Fail,0.0113351551779112,999,999,0
S27-A67,FB2 day1 A,Unknown,1,Smtn,Test,16.6244555251674,0.763030326515949,Pass,0.0113351551779112,85.4984227815862,999,1
S27-A78,FB2 day1 A,Unknown,1,Gata6,Test,16.3986553672862,1,Pass,0.0113351551779112,79.4683893241889,999,1
S27-A77,FB2 day1 A,Unknown,1,Alb,Test,999,0,Fail,0.0113351551779112,999,999,0
S27-A76,FB2 day1 A,Unknown,1,Pdx1,Test,32.0190739934713,0.802285051028566,Pass,0.0113351551779112,88.4836953541261,999,1
S27-A75,FB2 day1 A,Unknown,1,Sox7,Test,34.2944942968088,0.778076791529117,Pass,0.0113351551779112,87.4070324412102,999,1
S27-A74,FB2 day1 A,Unknown,1,Lhx1,Test,17.8393369119454,1,Pass,0.0113351551779112,81.3089077240687,999,1
S27-A73,FB2 day1 A,Unknown,1,Pou5f1,Test,14.5767171168524,1,Pass,0.0113351551779112,84.9056254316865,999,1
S27-A84,FB2 day1 A,Unknown,1,,Test,999,0,Fail,0.0113351551779112,999,999,0
S27-A83,FB2 day1 A,Unknown,1,Krt14,Test,999,0,Fail,0.0113351551779112,999,999,0
S27-A82,FB2 day1 A,Unknown,1,Eno1,Test,14.602189581698,1,Pass,0.0113351551779112,84.9245841493583,999,1
S27-A81,FB2 day1 A,Unknown,1,Neurod1,Test,999,0,Fail,0.0113351551779112,999,999,0
S27-A80,FB2 day1 A,Unknown,1,Cd79a,Test,33.6373338533382,0.891640306542762,Pass,0.0113351551779112,87.6704481014587,999,1
S27-A79,FB2 day1 A,Unknown,1,Klf5,Test,22.7352139015243,1,Pass,0.0113351551779112,77.7701232783785,999,1
S27-A90,FB2 day1 A,Unknown,1,Kdr,Test,19.0627272385957,1,Pass,0.0113351551779112,78.3383897409835,999,1
S27-A89,FB2 day1 A,Unknown,1,Hgf,Test,999,0,Fail,0.0113351551779112,999,999,0
S27-A88,FB2 day1 A,Unknown,1,Acvr1b,Test,18.6286115895939,0.987004520387049,Pass,0.0113351551779112,86.8128842719877,999,1
S27-A87,FB2 day1 A,Unknown,1,Krt19,Test,19.4521801119538,1,Pass,0.0113351551779112,83.8602467825911,999,1
S27-A86,FB2 day1 A,Unknown,1,Eomes,Test,14.0563031364439,1,Pass,0.0113351551779112,77.3139033983011,999,1
