Chip Run Info,G:\Lab 5 Image Data\Project and data\hIPSC\Differentiation\DE Diff\RT_and_qPCR\BioMark\UQ hepatocyte BioMark\1362419391_23-10-19_hepatocyte\ChipRun.bml,1362419391,96.96 (136x),GE 96x96 Standard v1,ROX,EvaGreen,23/10/2019 3:40:17 PM,01:53:50,BIOMARKHD173,SamplePlateName: Undefined,SamplePlateBarCode: Undefined,ReagentPlateName: Undefined,ReagentPlateBarCode: Undefined
Application Version,4.5.2
Application Build,20180628.1231
Export Type,Table Results
Quality Threshold,0.65
Baseline Correction Method,Linear (Derivative)
Ct Threshold Method,Auto (Global)


Experiment Information,Experiment Information,Experiment Information,Experiment Information,Experiment Information,Experiment Information,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen
Chamber,Sample,Sample,Sample,EvaGreen,EvaGreen,Ct,Ct,Ct,Ct,Tm,Tm,Tm
ID,Name,Type,rConc,Name,Type,Value,Quality,Call,Threshold,In Range,Out Range,Peak Ratio
S71-A39,FA2-2 st3B,Unknown,1,Tbx6,Test,24.1333791554396,0.973298478826968,Pass,0.0128092640861449,82.1203737573903,999,1
S71-A40,FA2-2 st3B,Unknown,1,Hhex,Test,15.4083310751681,1,Pass,0.0128092640861449,79.8317641345658,999,1
S71-A41,FA2-2 st3B,Unknown,1,Lgr5,Test,19.6041712712054,1,Pass,0.0128092640861449,78.8573594791869,999,1
S71-A42,FA2-2 st3B,Unknown,1,CYP3A7,Test,999,0,Flag,0.0128092640861449,999,999,0
S71-A43,FA2-2 st3B,Unknown,1,CYP1A2,Test,33.1933026353247,1,Pass,0.0128092640861449,80.8501047625831,999,1
S71-A44,FA2-2 st3B,Unknown,1,Igf2,Test,17.1398035907948,0.964282697275112,Pass,0.0128092640861449,86.7101818325478,999,1
S71-A45,FA2-2 st3B,Unknown,1,Myl3,Test,24.9584604738558,1,Pass,0.0128092640861449,75.742571750031,999,1
S71-A46,FA2-2 st3B,Unknown,1,Pax6,Test,18.9543086969604,1,Pass,0.0128092640861449,76.795511144304,999,1
S71-A47,FA2-2 st3B,Unknown,1,L1cam,Test,24.7909713676737,1,Pass,0.0128092640861449,85.4786370290961,999,1
S71-A48,FA2-2 st3B,Unknown,1,Gapdh,Test,9.42433095774344,1,Pass,0.0128092640861449,83.4617418245729,999,1
S71-A54,FA2-2 st3B,Unknown,1,CYP3A1,Test,18.1426820002771,1,Pass,0.0128092640861449,84.2243766034576,999,1
S71-A53,FA2-2 st3B,Unknown,1,Dcn,Test,21.3328465361708,1,Pass,0.0128092640861449,82.1842203460157,999,1
S71-A52,FA2-2 st3B,Unknown,1,Pdx1,Test,24.8378968266585,1,Pass,0.0128092640861449,86.2247276709883,999,1
S71-A51,FA2-2 st3B,Unknown,1,Foxa2,Test,17.6403528502433,1,Pass,0.0128092640861449,85.8841771498637,999,1
S71-A50,FA2-2 st3B,Unknown,1,Wnt3a,Test,24.9865141555355,1,Pass,0.0128092640861449,78.1283327181466,999,1
S71-A49,FA2-2 st3B,Unknown,1,Klf4,Test,14.5405384554531,1,Pass,0.0128092640861449,83.7107164405465,999,1
S71-A60,FA2-2 st3B,Unknown,1,Actb,Test,7.26735194785067,0.964324771006894,Pass,0.0128092640861449,82.3376151601994,999,1
S71-A59,FA2-2 st3B,Unknown,1,Sox1,Test,22.9576025498056,1,Pass,0.0128092640861449,80.9061391687459,999,1
S71-A58,FA2-2 st3B,Unknown,1,Vim,Test,11.4104713798423,0.985849489204314,Pass,0.0128092640861449,81.6548776006708,999,1
S71-A57,FA2-2 st3B,Unknown,1,Myh7,Test,21.2788809365573,0.990992424633965,Pass,0.0128092640861449,85.9438725538027,999,1
S71-A56,FA2-2 st3B,Unknown,1,Smtn,Test,17.5931272092533,1,Pass,0.0128092640861449,85.4396272217463,999,1
S71-A55,FA2-2 st3B,Unknown,1,Bmp4,Test,16.4562472508517,1,Pass,0.0128092640861449,80.1905120608163,999,1
S71-A66,FA2-2 st3B,Unknown,1,CYP2C19,Test,19.6853991732399,1,Pass,0.0128092640861449,78.8548235259472,999,1
S71-A65,FA2-2 st3B,Unknown,1,Fgf8,Test,21.7698437742903,1,Pass,0.0128092640861449,82.9632459721252,999,1
S71-A64,FA2-2 st3B,Unknown,1,Acvr1b,Test,17.3964432933529,1,Pass,0.0128092640861449,86.7113824069257,999,1
S71-A63,FA2-2 st3B,Unknown,1,Sox17,Test,20.1826237546273,0.930142885352042,Pass,0.0128092640861449,83.8102632114492,999,1
S71-A62,FA2-2 st3B,Unknown,1,Nodal,Test,22.6251265701021,1,Pass,0.0128092640861449,83.1115655386338,999,1
S71-A61,FA2-2 st3B,Unknown,1,Nanog,Test,23.1699382015241,1,Pass,0.0128092640861449,79.9322796744577,999,1
S71-A72,FA2-2 st3B,Unknown,1,TBP,Test,13.3004836150773,1,Pass,0.0128092640861449,81.7906456683183,999,1
S71-A71,FA2-2 st3B,Unknown,1,Otx2,Test,15.8181443059004,1,Pass,0.0128092640861449,81.5311228168303,999,1
S71-A70,FA2-2 st3B,Unknown,1,Pou4f1,Test,21.7989558553483,1,Pass,0.0128092640861449,84.6259495229382,999,1
S71-A69,FA2-2 st3B,Unknown,1,Cd34,Test,24.2948973165575,1,Pass,0.0128092640861449,78.6992479812587,999,1
S71-A68,FA2-2 st3B,Unknown,1,Klf5,Test,12.9758889845584,1,Pass,0.0128092640861449,77.9278306203841,999,1
S71-A67,FA2-2 st3B,Unknown,1,Ctsk,Test,18.1485625512574,1,Pass,0.0128092640861449,80.3852375473339,999,1
S71-A78,FA2-2 st3B,Unknown,1,CYP2C9,Test,19.4380001455915,1,Pass,0.0128092640861449,79.2596557285593,999,1
S71-A77,FA2-2 st3B,Unknown,1,Nod2,Test,29.5402971997117,0.906569765414329,Pass,0.0128092640861449,77.6349822568418,999,1
S71-A76,FA2-2 st3B,Unknown,1,Alb,Test,15.6735388351195,1,Pass,0.0128092640861449,80.1171300034626,999,1
S71-A75,FA2-2 st3B,Unknown,1,Sox7,Test,22.8005800066184,0.995402641958119,Pass,0.0128092640861449,86.222186155277,999,1
S71-A74,FA2-2 st3B,Unknown,1,Lhx1,Test,23.4969368747339,1,Pass,0.0128092640861449,80.8921830918019,999,1
S71-A73,FA2-2 st3B,Unknown,1,Pou5f1,Test,20.3695014105789,1,Pass,0.0128092640861449,83.1995600514217,999,1
S71-A84,FA2-2 st3B,Unknown,1,Gusb,Test,16.4582135062766,1,Pass,0.0128092640861449,80.1055409272348,999,1
S71-A83,FA2-2 st3B,Unknown,1,Krt14,Test,999,0,Flag,0.0128092640861449,999,999,0
S71-A82,FA2-2 st3B,Unknown,1,Eno1,Test,10.697039191111,1,Pass,0.0128092640861449,84.2100743666618,999,1
S71-A81,FA2-2 st3B,Unknown,1,Ryr2,Test,24.5080357133939,1,Pass,0.0128092640861449,79.0393834310468,999,1
S71-A80,FA2-2 st3B,Unknown,1,Mesp1,Test,22.1112011073618,0.936938646359795,Pass,0.0128092640861449,83.7734827653444,999,1
S71-A79,FA2-2 st3B,Unknown,1,Gata6,Test,13.6856569448987,1,Pass,0.0128092640861449,79.6322275871954,999,1
S71-A90,FA2-2 st3B,Unknown,1,CAR,Test,23.9857705098587,1,Pass,0.0128092640861449,87.2364907859804,999,1
S71-A89,FA2-2 st3B,Unknown,1,Cxcr4,Test,16.1385903411817,0.976909087258239,Pass,0.0128092640861449,78.1915634439535,999,1
S71-A88,FA2-2 st3B,Unknown,1,Hgf,Test,37.6905951049265,0,Flag,0.0128092640861449,999,999,0
S71-A87,FA2-2 st3B,Unknown,1,Krt19,Test,12.7418841582056,0.994023927329502,Pass,0.0128092640861449,83.9975629155126,999,1
S71-A86,FA2-2 st3B,Unknown,1,Eomes,Test,22.6448421036877,1,Pass,0.0128092640861449,77.002703418731,999,1
S71-A85,FA2-2 st3B,Unknown,1,Prdm14,Test,24.5852863709954,0.996323796316061,Pass,0.0128092640861449,79.2129715344651,999,1
S71-A96,FA2-2 st3B,Unknown,1,B2m,Test,11.6615628697171,1,Pass,0.0128092640861449,81.1630686494346,999,1
S71-A95,FA2-2 st3B,Unknown,1,Grin1,Test,20.7705188992381,1,Pass,0.0128092640861449,82.1418764979958,999,1
S71-A94,FA2-2 st3B,Unknown,1,Gbx2,Test,28.3709136824896,0.909560504759534,Pass,0.0128092640861449,90.4045535753461,999,1
S71-A93,FA2-2 st3B,Unknown,1,Krt10,Test,10.4564035848642,1,Pass,0.0128092640861449,78.2450619993859,999,1
S71-A92,FA2-2 st3B,Unknown,1,Comp,Test,25.5092064412445,0.876813258770247,Pass,0.0128092640861449,79.9661311881803,999,1
S71-A91,FA2-2 st3B,Unknown,1,Kdr,Test,17.6912100659582,1,Pass,0.0128092640861449,79.0212887640447,999,1
S29-A01,FA3-1- No dox D2,Unknown,1,Zic3,Test,14.5273635329154,1,Pass,0.0128092640861449,86.8461327595709,999,1
S29-A02,FA3-1- No dox D2,Unknown,1,Sox2,Test,16.8978576475992,1,Pass,0.0128092640861449,79.1279837427748,999,1
S29-A03,FA3-1- No dox D2,Unknown,1,Gsc,Test,11.2882729047243,1,Pass,0.0128092640861449,85.598844358773,999,1
S29-A04,FA3-1- No dox D2,Unknown,1,AFP,Test,22.6724378204014,1,Pass,0.0128092640861449,89.3282104635573,999,1
S29-A05,FA3-1- No dox D2,Unknown,1,Gata4,Test,17.0749312289928,1,Pass,0.0128092640861449,85.7174225950154,999,1
S29-A06,FA3-1- No dox D2,Unknown,1,A1AT,Test,26.013846394412,1,Pass,0.0128092640861449,82.6909740506221,999,1
S29-A07,FA3-1- No dox D2,Unknown,1,PXR,Test,22.3075275653766,1,Pass,0.0128092640861449,87.1969566354023,999,1
S29-A08,FA3-1- No dox D2,Unknown,1,Gata2,Test,22.2613191295358,1,Pass,0.0128092640861449,81.5852817105264,999,1
S29-A09,FA3-1- No dox D2,Unknown,1,Nkx2-5,Test,33.3002161736191,1,Pass,0.0128092640861449,88.8933341850448,999,1
S29-A10,FA3-1- No dox D2,Unknown,1,Zic1,Test,23.4804251754464,1,Pass,0.0128092640861449,89.0023093955549,999,1
S29-A11,FA3-1- No dox D2,Unknown,1,Fabp7,Test,15.1145846447894,1,Pass,0.0128092640861449,78.5664201997772,999,1
S29-A12,FA3-1- No dox D2,Unknown,1,Dcx,Test,18.7595460749397,1,Pass,0.0128092640861449,78.8820590916555,999,1
S29-A13,FA3-1- No dox D2,Unknown,1,Dppa4,Test,21.5084895970505,1,Pass,0.0128092640861449,84.1942090670703,999,1
S29-A14,FA3-1- No dox D2,Unknown,1,Zfp42,Test,12.6639490829429,1,Pass,0.0128092640861449,76.3967737555515,999,1
S29-A15,FA3-1- No dox D2,Unknown,1,Tdgf1,Test,9.96043587404321,1,Pass,0.0128092640861449,86.5824367539262,999,1
S29-A16,FA3-1- No dox D2,Unknown,1,Cdx2,Test,24.1011681416712,1,Pass,0.0128092640861449,84.9307809964232,999,1
S29-A17,FA3-1- No dox D2,Unknown,1,Pecam1,Test,20.876794149174,1,Pass,0.0128092640861449,81.1979000242081,999,1
S29-A18,FA3-1- No dox D2,Unknown,1,ADH1B,Test,999,0,Flag,0.0128092640861449,73.9661201918988,999,1
S29-A19,FA3-1- No dox D2,Unknown,1,CEPBA,Test,20.1324145243955,0.989778034440457,Pass,0.0128092640861449,87.0255517512173,999,1
S29-A20,FA3-1- No dox D2,Unknown,1,Hand1,Test,32.3310887738187,0.886956483653526,Pass,0.0128092640861449,86.0185023823186,999,1
S29-A21,FA3-1- No dox D2,Unknown,1,Pdgfra,Test,12.1569915388621,1,Pass,0.0128092640861449,80.0252011009606,999,1
S29-A22,FA3-1- No dox D2,Unknown,1,Chat,Test,26.5103014422383,1,Pass,0.0128092640861449,80.20480462412,999,1
S29-A23,FA3-1- No dox D2,Unknown,1,Tubb3,Test,13.3984845898431,1,Pass,0.0128092640861449,89.7044561731582,999,1
S29-A24,FA3-1- No dox D2,Unknown,1,Nes,Test,14.1154953625371,0.993198275466773,Pass,0.0128092640861449,84.6553196580803,999,1
S29-A25,FA3-1- No dox D2,Unknown,1,Fgf5,Test,22.2742476942827,1,Pass,0.0128092640861449,73.2022494156676,999,1
S29-A26,FA3-1- No dox D2,Unknown,1,T,Test,14.7853539576155,1,Pass,0.0128092640861449,77.3442465747695,999,1
S29-A27,FA3-1- No dox D2,Unknown,1,Axin2,Test,14.8316225445322,1,Pass,0.0128092640861449,83.8226208793936,999,1
S29-A28,FA3-1- No dox D2,Unknown,1,Shh,Test,999,0,Flag,0.0128092640861449,73.9969311584702,999,1
S29-A29,FA3-1- No dox D2,Unknown,1,Hnf4a,Test,20.7208255828736,1,Pass,0.0128092640861449,84.3920626819006,999,1
S29-A30,FA3-1- No dox D2,Unknown,1,CYP3A4,Test,999,0,Flag,0.0128092640861449,74.0328179891115,999,1
S29-A31,FA3-1- No dox D2,Unknown,1,HLF,Test,999,0,Flag,0.0128092640861449,74.0170399831477,999,1
S29-A32,FA3-1- No dox D2,Unknown,1,Hand2,Test,22.2497717954328,1,Pass,0.0128092640861449,80.2406129636929,999,1
S29-A33,FA3-1- No dox D2,Unknown,1,Runx1,Test,19.9923883352419,1,Pass,0.0128092640861449,84.8994937930852,999,1
S29-A34,FA3-1- No dox D2,Unknown,1,Foxd3,Test,16.0305036521583,1,Pass,0.0128092640861449,81.9208957379766,999,1
S29-A35,FA3-1- No dox D2,Unknown,1,Gad1,Test,16.2561950967086,1,Pass,0.0128092640861449,88.358959660488,999,1
S29-A36,FA3-1- No dox D2,Unknown,1,TH,Test,999,0,Flag,0.0128092640861449,74.0927484945406,999,1
S29-A37,FA3-1- No dox D2,Unknown,1,Klf2,Test,19.9614961898098,1,Pass,0.0128092640861449,85.6966296109966,999,1
S29-A38,FA3-1- No dox D2,Unknown,1,Mixl1,Test,10.559317940273,1,Pass,0.0128092640861449,87.848340257993,999,1
S29-A39,FA3-1- No dox D2,Unknown,1,Tbx6,Test,15.3214360084632,1,Pass,0.0128092640861449,82.2868054204654,999,1
S29-A40,FA3-1- No dox D2,Unknown,1,Hhex,Test,12.8718239445557,1,Pass,0.0128092640861449,79.8715640275939,999,1
S29-A41,FA3-1- No dox D2,Unknown,1,Lgr5,Test,23.4861247007089,1,Pass,0.0128092640861449,78.8910744832502,999,1
S29-A42,FA3-1- No dox D2,Unknown,1,CYP3A7,Test,999,0,Flag,0.0128092640861449,73.605450907959,999,1
S29-A43,FA3-1- No dox D2,Unknown,1,CYP1A2,Test,32.3373557005699,1,Pass,0.0128092640861449,80.7954421858371,999,1
S29-A44,FA3-1- No dox D2,Unknown,1,Igf2,Test,17.6455778509593,1,Pass,0.0128092640861449,86.9591885377384,999,1
S29-A45,FA3-1- No dox D2,Unknown,1,Myl3,Test,25.3855328828376,1,Pass,0.0128092640861449,87.3243394512252,999,1
S29-A46,FA3-1- No dox D2,Unknown,1,Pax6,Test,999,0,Flag,0.0128092640861449,74.0998870463372,999,1
S29-A47,FA3-1- No dox D2,Unknown,1,L1cam,Test,16.6298613377484,1,Pass,0.0128092640861449,85.9919063000096,999,1
S29-A48,FA3-1- No dox D2,Unknown,1,Gapdh,Test,7.63018855167934,1,Pass,0.0128092640861449,85.7134758898158,999,1
S29-A54,FA3-1- No dox D2,Unknown,1,CYP3A1,Test,22.394546400728,1,Pass,0.0128092640861449,84.3920651556174,999,1
S29-A53,FA3-1- No dox D2,Unknown,1,Dcn,Test,23.6699678300966,1,Pass,0.0128092640861449,82.3696511884998,999,1
S29-A52,FA3-1- No dox D2,Unknown,1,Pdx1,Test,26.2962418801395,1,Pass,0.0128092640861449,85.9823227909258,999,1
S29-A51,FA3-1- No dox D2,Unknown,1,Foxa2,Test,16.2275282493918,1,Pass,0.0128092640861449,86.1624559562938,999,1
S29-A50,FA3-1- No dox D2,Unknown,1,Wnt3a,Test,19.7833852979503,1,Pass,0.0128092640861449,89.5498243412192,999,1
S29-A49,FA3-1- No dox D2,Unknown,1,Klf4,Test,21.7349977050363,1,Pass,0.0128092640861449,83.8151992229867,999,1
S29-A60,FA3-1- No dox D2,Unknown,1,Actb,Test,7.17739632870233,1,Pass,0.0128092640861449,82.2624746680671,999,1
S29-A59,FA3-1- No dox D2,Unknown,1,Sox1,Test,999,0,Flag,0.0128092640861449,73.4810786006197,999,1
S29-A58,FA3-1- No dox D2,Unknown,1,Vim,Test,10.5758063707099,1,Pass,0.0128092640861449,81.7435131606211,999,1
S29-A57,FA3-1- No dox D2,Unknown,1,Myh7,Test,17.2181350938245,1,Pass,0.0128092640861449,86.1323847148024,999,1
S29-A56,FA3-1- No dox D2,Unknown,1,Smtn,Test,17.438285413222,1,Pass,0.0128092640861449,85.6742289085722,999,1
S29-A55,FA3-1- No dox D2,Unknown,1,Bmp4,Test,16.2856164516658,1,Pass,0.0128092640861449,80.3359269501447,999,1
S29-A66,FA3-1- No dox D2,Unknown,1,CYP2C19,Test,999,0,Flag,0.0128092640861449,73.75603665676,999,1
S29-A65,FA3-1- No dox D2,Unknown,1,Fgf8,Test,16.4721503815719,1,Pass,0.0128092640861449,82.9917080531932,999,1
S29-A64,FA3-1- No dox D2,Unknown,1,Acvr1b,Test,16.4372187298818,1,Pass,0.0128092640861449,86.5798656874722,999,1
S29-A63,FA3-1- No dox D2,Unknown,1,Sox17,Test,12.3594612307273,1,Pass,0.0128092640861449,85.3029081217909,999,1
S29-A62,FA3-1- No dox D2,Unknown,1,Nodal,Test,12.6622675416339,1,Pass,0.0128092640861449,84.6657767180364,999,1
S29-A61,FA3-1- No dox D2,Unknown,1,Nanog,Test,12.1796603248068,1,Pass,0.0128092640861449,80.7425754523124,999,1
S29-A72,FA3-1- No dox D2,Unknown,1,TBP,Test,13.329706394184,1,Pass,0.0128092640861449,81.8282052216437,999,1
S29-A71,FA3-1- No dox D2,Unknown,1,Otx2,Test,10.9304083407606,1,Pass,0.0128092640861449,81.7680715968735,999,1
S29-A70,FA3-1- No dox D2,Unknown,1,Pou4f1,Test,23.1947813520745,1,Pass,0.0128092640861449,84.9403508846022,999,1
S29-A69,FA3-1- No dox D2,Unknown,1,Cd34,Test,21.5403467635777,1,Pass,0.0128092640861449,78.6206367924301,999,1
S29-A68,FA3-1- No dox D2,Unknown,1,Klf5,Test,15.2578793583575,1,Pass,0.0128092640861449,77.8433978131928,999,1
S29-A67,FA3-1- No dox D2,Unknown,1,Ctsk,Test,15.7094736193584,1,Pass,0.0128092640861449,80.1846831932525,999,1
S29-A78,FA3-1- No dox D2,Unknown,1,CYP2C9,Test,999,0,Flag,0.0128092640861449,74.1317017233343,999,1
S29-A77,FA3-1- No dox D2,Unknown,1,Nod2,Test,20.9014711161743,1,Pass,0.0128092640861449,84.6066812451601,999,1
S29-A76,FA3-1- No dox D2,Unknown,1,Alb,Test,22.5584778035886,1,Pass,0.0128092640861449,79.891353063001,999,1
S29-A75,FA3-1- No dox D2,Unknown,1,Sox7,Test,22.6644713631952,1,Pass,0.0128092640861449,86.907698402429,999,1
S29-A74,FA3-1- No dox D2,Unknown,1,Lhx1,Test,10.0759054112864,1,Pass,0.0128092640861449,81.4207536393063,999,1
S29-A73,FA3-1- No dox D2,Unknown,1,Pou5f1,Test,10.0071706910147,1,Pass,0.0128092640861449,84.8706864972614,999,1
S29-A84,FA3-1- No dox D2,Unknown,1,Gusb,Test,13.536562406699,1,Pass,0.0128092640861449,80.270624310512,999,1
S29-A83,FA3-1- No dox D2,Unknown,1,Krt14,Test,22.2924864975096,1,Pass,0.0128092640861449,87.5463963008885,999,1
S29-A82,FA3-1- No dox D2,Unknown,1,Eno1,Test,10.4043385195583,1,Pass,0.0128092640861449,84.3309114458181,999,1
S29-A81,FA3-1- No dox D2,Unknown,1,Ryr2,Test,15.7527595189836,1,Pass,0.0128092640861449,79.185454674895,999,1
S29-A80,FA3-1- No dox D2,Unknown,1,Mesp1,Test,22.7126697391998,1,Pass,0.0128092640861449,83.8579633683752,999,1
S29-A79,FA3-1- No dox D2,Unknown,1,Gata6,Test,10.2698352484995,1,Pass,0.0128092640861449,79.8036268078932,999,1
S29-A90,FA3-1- No dox D2,Unknown,1,CAR,Test,25.2791966967177,0.962230924610805,Pass,0.0128092640861449,83.0853145071254,999,1
S29-A89,FA3-1- No dox D2,Unknown,1,Cxcr4,Test,11.8333748575376,1,Pass,0.0128092640861449,78.3521844218985,999,1
S29-A88,FA3-1- No dox D2,Unknown,1,Hgf,Test,20.262025883775,1,Pass,0.0128092640861449,77.3451258053226,999,1
S29-A87,FA3-1- No dox D2,Unknown,1,Krt19,Test,13.7985172575469,1,Pass,0.0128092640861449,83.9753282045318,999,1
S29-A86,FA3-1- No dox D2,Unknown,1,Eomes,Test,9.27634547947533,1,Pass,0.0128092640861449,77.1721990749271,999,1
S29-A85,FA3-1- No dox D2,Unknown,1,Prdm14,Test,15.4132637409164,1,Pass,0.0128092640861449,79.3345097821786,999,1
S29-A96,FA3-1- No dox D2,Unknown,1,B2m,Test,11.0682360803088,1,Pass,0.0128092640861449,81.2588753488009,999,1
S29-A95,FA3-1- No dox D2,Unknown,1,Grin1,Test,18.5323915204191,1,Pass,0.0128092640861449,82.0738576037604,999,1
S29-A94,FA3-1- No dox D2,Unknown,1,Gbx2,Test,31.9973856912496,0.93526113904646,Pass,0.0128092640861449,91.6251933781072,999,1
S29-A93,FA3-1- No dox D2,Unknown,1,Krt10,Test,11.5613587237243,1,Pass,0.0128092640861449,78.3853070127942,999,1
S29-A92,FA3-1- No dox D2,Unknown,1,Comp,Test,21.1008671631292,1,Pass,0.0128092640861449,85.025605549242,999,1
S29-A91,FA3-1- No dox D2,Unknown,1,Kdr,Test,13.9442004794573,1,Pass,0.0128092640861449,78.9990788734773,999,1
S70-A01,FA2-1 D2,Unknown,1,Zic3,Test,13.7081274808179,1,Pass,0.0128092640861449,86.8451323039448,999,1
S70-A02,FA2-1 D2,Unknown,1,Sox2,Test,22.8926189110599,1,Pass,0.0128092640861449,78.9220333699487,999,1
S70-A03,FA2-1 D2,Unknown,1,Gsc,Test,11.873247118644,1,Pass,0.0128092640861449,85.3339666402536,999,1
S70-A04,FA2-1 D2,Unknown,1,AFP,Test,23.3468971744933,1,Pass,0.0128092640861449,80.6487183955643,999,1
S70-A05,FA2-1 D2,Unknown,1,Gata4,Test,14.0006159323271,1,Pass,0.0128092640861449,85.8465606858477,999,1
S70-A06,FA2-1 D2,Unknown,1,A1AT,Test,999,0,Flag,0.0128092640861449,999,999,0
S70-A07,FA2-1 D2,Unknown,1,PXR,Test,999,0,Flag,0.0128092640861449,999,999,0
S70-A08,FA2-1 D2,Unknown,1,Gata2,Test,34.5969658775597,0.688210430055044,Pass,0.0128092640861449,85.0281229682426,999,1
S70-A09,FA2-1 D2,Unknown,1,Nkx2-5,Test,25.7322750075018,0.944947530214381,Pass,0.0128092640861449,83.9570741147505,999,1
S70-A10,FA2-1 D2,Unknown,1,Zic1,Test,25.1485529165704,1,Pass,0.0128092640861449,88.9086108045235,999,1
S70-A11,FA2-1 D2,Unknown,1,Fabp7,Test,18.1943514360411,1,Pass,0.0128092640861449,78.375278724476,999,1
S70-A12,FA2-1 D2,Unknown,1,Dcx,Test,19.1215499814733,1,Pass,0.0128092640861449,78.8896869733279,999,1
S70-A13,FA2-1 D2,Unknown,1,Dppa4,Test,21.7340743016152,1,Pass,0.0128092640861449,83.8046610844284,999,1
S70-A14,FA2-1 D2,Unknown,1,Zfp42,Test,13.6982954390836,1,Pass,0.0128092640861449,79.7646866820015,999,1
S70-A15,FA2-1 D2,Unknown,1,Tdgf1,Test,10.442292802591,1,Pass,0.0128092640861449,86.534765420956,999,1
S70-A16,FA2-1 D2,Unknown,1,Cdx2,Test,999,0,Flag,0.0128092640861449,999,999,0
S70-A17,FA2-1 D2,Unknown,1,Pecam1,Test,21.7579493073451,1,Pass,0.0128092640861449,81.2803894842465,999,1
S70-A18,FA2-1 D2,Unknown,1,ADH1B,Test,999,0,Flag,0.0128092640861449,999,999,0
S70-A19,FA2-1 D2,Unknown,1,CEPBA,Test,19.6916383601992,1,Pass,0.0128092640861449,87.2267293891935,999,1
S70-A20,FA2-1 D2,Unknown,1,Hand1,Test,19.1993272928685,1,Pass,0.0128092640861449,86.8736325247179,999,1
S70-A21,FA2-1 D2,Unknown,1,Pdgfra,Test,14.7210613794451,1,Pass,0.0128092640861449,79.98063427953,999,1
S70-A22,FA2-1 D2,Unknown,1,Chat,Test,26.0015135140081,1,Pass,0.0128092640861449,79.9608415168386,999,1
S70-A23,FA2-1 D2,Unknown,1,Tubb3,Test,13.7489515899113,1,Pass,0.0128092640861449,89.7055202309083,999,1
S70-A24,FA2-1 D2,Unknown,1,Nes,Test,14.724799249178,1,Pass,0.0128092640861449,84.6517172727063,999,1
S70-A25,FA2-1 D2,Unknown,1,Fgf5,Test,20.7926264172698,1,Pass,0.0128092640861449,73.0485724016269,999,1
S70-A26,FA2-1 D2,Unknown,1,T,Test,19.2364201286403,1,Pass,0.0128092640861449,77.183634538113,999,1
S70-A27,FA2-1 D2,Unknown,1,Axin2,Test,13.8348038222912,1,Pass,0.0128092640861449,83.1764492813611,999,1
S70-A28,FA2-1 D2,Unknown,1,Shh,Test,22.9989947017592,1,Pass,0.0128092640861449,84.2341698012871,999,1
S70-A29,FA2-1 D2,Unknown,1,Hnf4a,Test,15.7842338465313,1,Pass,0.0128092640861449,84.3959363569152,999,1
S70-A30,FA2-1 D2,Unknown,1,CYP3A4,Test,999,0,Flag,0.0128092640861449,999,999,0
S70-A31,FA2-1 D2,Unknown,1,HLF,Test,999,0,Flag,0.0128092640861449,999,999,0
S70-A32,FA2-1 D2,Unknown,1,Hand2,Test,22.0223008100438,1,Pass,0.0128092640861449,80.224585119809,999,1
S70-A33,FA2-1 D2,Unknown,1,Runx1,Test,19.2501625681303,1,Pass,0.0128092640861449,83.8041532438678,999,1
S70-A34,FA2-1 D2,Unknown,1,Foxd3,Test,20.7462064982571,1,Pass,0.0128092640861449,81.8570805550484,999,1
S70-A35,FA2-1 D2,Unknown,1,Gad1,Test,19.0243677914131,1,Pass,0.0128092640861449,88.2105803294728,999,1
S70-A36,FA2-1 D2,Unknown,1,TH,Test,999,0,Flag,0.0128092640861449,999,999,0
S70-A37,FA2-1 D2,Unknown,1,Klf2,Test,20.4598868892414,1,Pass,0.0128092640861449,85.5920419352787,999,1
S70-A38,FA2-1 D2,Unknown,1,Mixl1,Test,12.3884929630784,1,Pass,0.0128092640861449,87.8027862425638,999,1
S70-A39,FA2-1 D2,Unknown,1,Tbx6,Test,16.1137140532206,1,Pass,0.0128092640861449,82.2603543767952,999,1
S70-A40,FA2-1 D2,Unknown,1,Hhex,Test,12.6675177112316,1,Pass,0.0128092640861449,79.8483472421541,999,1
S70-A41,FA2-1 D2,Unknown,1,Lgr5,Test,16.3476599652468,1,Pass,0.0128092640861449,78.7902205120661,999,1
S70-A42,FA2-1 D2,Unknown,1,CYP3A7,Test,999,0,Flag,0.0128092640861449,999,999,0
S70-A43,FA2-1 D2,Unknown,1,CYP1A2,Test,999,0,Flag,0.0128092640861449,999,999,0
S70-A44,FA2-1 D2,Unknown,1,Igf2,Test,18.5111893302196,1,Pass,0.0128092640861449,87.1818408767384,999,1
S70-A45,FA2-1 D2,Unknown,1,Myl3,Test,22.5370033823615,1,Pass,0.0128092640861449,87.3301669632017,999,1
S70-A46,FA2-1 D2,Unknown,1,Pax6,Test,18.7828535655081,1,Pass,0.0128092640861449,76.7706304614136,999,1
S70-A47,FA2-1 D2,Unknown,1,L1cam,Test,15.9931802595763,1,Pass,0.0128092640861449,86.0593485296678,999,1
S70-A48,FA2-1 D2,Unknown,1,Gapdh,Test,8.83638510507884,1,Pass,0.0128092640861449,82.9482853350702,999,1
