Chip Run Info,C:\Users\Osteil\Desktop\To Read & Write\hiPSC\Biomark\plate 1 121121_C32-DPVR and Anai samples_\ChipRun.bml,1362627095,96.96 (136x),GE 96x96 Standard v1,ROX,EvaGreen,12/11/2021 04:57:29,01:54:03,BIOMARKHD173,SamplePlateName: Undefined,SamplePlateBarCode: Undefined,ReagentPlateName: Undefined,ReagentPlateBarCode: Undefined
Application Version,4.8.1
Application Build,20210907.1056
Export Type,Table Results
Quality Threshold,0.65
Baseline Correction Method,Linear (Derivative)
Ct Threshold Method,Auto (Global)


Experiment Information,Experiment Information,Experiment Information,Experiment Information,Experiment Information,Experiment Information,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen
Chamber,Sample,Sample,Sample,EvaGreen,EvaGreen,Ct,Ct,Ct,Ct,Tm,Tm,Tm
ID,Name,Type,rConc,Name,Type,Value,Quality,Call,Threshold,In Range,Out Range,Peak Ratio
S71-A61,A81_9 D3 1h 100mV 3b,Blank,1,Nanog,Test,999,0,Flag,0.0102617438427988,999,999,0
S71-A72,A81_9 D3 1h 100mV 3b,Blank,1,B2m,Test,999,0,Flag,0.0102617438427988,999,999,0
S71-A71,A81_9 D3 1h 100mV 3b,Blank,1,Otx2,Test,26.334289096846,1,Pass,0.0102617438427988,74.6289665418054,999,1
S71-A70,A81_9 D3 1h 100mV 3b,Blank,1,Pou4f1,Test,999,0,Flag,0.0102617438427988,999,999,0
S71-A69,A81_9 D3 1h 100mV 3b,Blank,1,Dcx,Test,999,0,Flag,0.0102617438427988,999,999,0
S71-A68,A81_9 D3 1h 100mV 3b,Blank,1,Cd34,Test,999,0,Flag,0.0102617438427988,999,999,0
S71-A67,A81_9 D3 1h 100mV 3b,Blank,1,Smtn,Test,32.5759304443629,0.356192433165782,Flag,0.0102617438427988,86.2161147096392,999,1
S71-A78,A81_9 D3 1h 100mV 3b,Blank,1,Gata6,Test,23.5686208931525,1,Pass,0.0102617438427988,80.1121405329152,999,1
S71-A77,A81_9 D3 1h 100mV 3b,Blank,1,Alb,Test,999,0,Flag,0.0102617438427988,999,999,0
S71-A76,A81_9 D3 1h 100mV 3b,Blank,1,Pdx1,Test,999,0,Flag,0.0102617438427988,999,999,0
S71-A75,A81_9 D3 1h 100mV 3b,Blank,1,Sox7,Test,999,0,Flag,0.0102617438427988,999,999,0
S71-A74,A81_9 D3 1h 100mV 3b,Blank,1,Lhx1,Test,999,0,Flag,0.0102617438427988,999,999,0
S71-A73,A81_9 D3 1h 100mV 3b,Blank,1,Pou5f1,Test,26.6200937904365,1,Pass,0.0102617438427988,74.9123803392347,999,1
S71-A84,A81_9 D3 1h 100mV 3b,Blank,1,,NRC,999,0,Flag,0.0102617438427988,999,999,0
S71-A83,A81_9 D3 1h 100mV 3b,Blank,1,Krt14,Test,25.0689580296884,0.936071930200207,Pass,0.0102617438427988,75.2381562112334,999,1
S71-A82,A81_9 D3 1h 100mV 3b,Blank,1,Eno1,Test,24.4628080053184,1,Pass,0.0102617438427988,76.8976309790586,999,1
S71-A81,A81_9 D3 1h 100mV 3b,Blank,1,Neurod1,Test,999,0,Flag,0.0102617438427988,999,999,0
S71-A80,A81_9 D3 1h 100mV 3b,Blank,1,Cd79a,Test,999,0,Flag,0.0102617438427988,999,999,0
S71-A79,A81_9 D3 1h 100mV 3b,Blank,1,Klf5,Test,21.3009377848609,0.999027860798922,Pass,0.0102617438427988,75.6426671046149,999,1
S71-A90,A81_9 D3 1h 100mV 3b,Blank,1,Kdr,Test,999,0,Flag,0.0102617438427988,999,999,0
S71-A89,A81_9 D3 1h 100mV 3b,Blank,1,Hgf,Test,999,0,Flag,0.0102617438427988,999,999,0
S71-A88,A81_9 D3 1h 100mV 3b,Blank,1,Acvr1b,Test,23.2271377978866,1,Pass,0.0102617438427988,76.9170447680795,999,1
S71-A87,A81_9 D3 1h 100mV 3b,Blank,1,Krt19,Test,999,0,Flag,0.0102617438427988,999,999,0
S71-A86,A81_9 D3 1h 100mV 3b,Blank,1,Eomes,Test,999,0,Flag,0.0102617438427988,999,999,0
S71-A85,A81_9 D3 1h 100mV 3b,Blank,1,Prdm14,Test,999,0,Flag,0.0102617438427988,999,999,0
S71-A96,A81_9 D3 1h 100mV 3b,Blank,1,,NRC,999,0,Flag,0.0102617438427988,999,999,0
S71-A95,A81_9 D3 1h 100mV 3b,Blank,1,Grin1,Test,999,0,Flag,0.0102617438427988,999,999,0
S71-A94,A81_9 D3 1h 100mV 3b,Blank,1,Gbx2,Test,35.9526421174396,1,Pass,0.0102617438427988,78.3096739996824,999,1
S71-A93,A81_9 D3 1h 100mV 3b,Blank,1,Nes,Test,999,0,Flag,0.0102617438427988,999,999,0
S71-A92,A81_9 D3 1h 100mV 3b,Blank,1,Ryr2,Test,999,0,Flag,0.0102617438427988,999,999,0
S71-A91,A81_9 D3 1h 100mV 3b,Blank,1,Mesp1,Test,30.5567156546486,1,Pass,0.0102617438427988,81.6075772804245,999,1
S29-A01,C32-DVPR D4 1 Dox B,Unknown,1,Zic3,Test,15.7543270497259,1,Pass,0.0102617438427988,86.3570631854528,999,1
S29-A02,C32-DVPR D4 1 Dox B,Unknown,1,Sox2,Test,19.6899792952252,1,Pass,0.0102617438427988,78.2760824515787,999,1
S29-A03,C32-DVPR D4 1 Dox B,Unknown,1,Gsc,Test,13.8591997668781,1,Pass,0.0102617438427988,84.6898069535559,999,1
S29-A04,C32-DVPR D4 1 Dox B,Unknown,1,AFP,Test,29.3391621960953,0.645529451379751,Flag,0.0102617438427988,87.7063386832904,999,1
S29-A05,C32-DVPR D4 1 Dox B,Unknown,1,Gata4,Test,16.1129997649645,1,Pass,0.0102617438427988,85.0124211719818,999,1
S29-A06,C32-DVPR D4 1 Dox B,Unknown,1,Fgf8,Test,17.0146391992311,0.997927460018469,Pass,0.0102617438427988,82.3984195942699,999,1
S29-A07,C32-DVPR D4 1 Dox B,Unknown,1,Gata2,Test,23.2931521352142,1,Pass,0.0102617438427988,80.9985232369853,999,1
S29-A08,C32-DVPR D4 1 Dox B,Unknown,1,Nkx2-5,Test,31.3520851435445,0.392078525804266,Flag,0.0102617438427988,80.4372372611584,999,1
S29-A09,C32-DVPR D4 1 Dox B,Unknown,1,Comp,Test,27.3785462648841,1,Pass,0.0102617438427988,85.9280749148155,999,1
S29-A10,C32-DVPR D4 1 Dox B,Unknown,1,Olig2,Test,999,0,Flag,0.0102617438427988,999,999,0
S29-A11,C32-DVPR D4 1 Dox B,Unknown,1,Gfap,Test,35.0408162476138,1,Pass,0.0102617438427988,74.3790138321237,999,1
S29-A12,C32-DVPR D4 1 Dox B,Unknown,1,TH,Test,999,0,Flag,0.0102617438427988,999,999,0
S29-A13,C32-DVPR D4 1 Dox B,Unknown,1,Dppa4,Test,28.9305693354732,1,Pass,0.0102617438427988,74.0978770474911,999,1
S29-A14,C32-DVPR D4 1 Dox B,Unknown,1,Zfp42,Test,14.945942977603,1,Pass,0.0102617438427988,75.7169525995019,999,1
S29-A15,C32-DVPR D4 1 Dox B,Unknown,1,Tdgf1,Test,12.7546823054451,1,Pass,0.0102617438427988,86.0002540595237,999,1
S29-A16,C32-DVPR D4 1 Dox B,Unknown,1,Cdx2,Test,999,0,Flag,0.0102617438427988,999,999,0
S29-A17,C32-DVPR D4 1 Dox B,Unknown,1,Pecam1,Test,23.4373275407553,1,Pass,0.0102617438427988,85.8837856915559,999,1
S29-A18,C32-DVPR D4 1 Dox B,Unknown,1,Nod2,Test,23.2674166102531,1,Pass,0.0102617438427988,84.0783307804331,999,1
S29-A19,C32-DVPR D4 1 Dox B,Unknown,1,Hand1,Test,37.419634432224,0,Flag,0.0102617438427988,999,999,0
S29-A20,C32-DVPR D4 1 Dox B,Unknown,1,Pdgfra,Test,17.7851258278901,1,Pass,0.0102617438427988,79.25141119228,999,1
S29-A21,C32-DVPR D4 1 Dox B,Unknown,1,Ccr5,Test,24.2308294710705,1,Pass,0.0102617438427988,78.1550201184777,999,1
S29-A22,C32-DVPR D4 1 Dox B,Unknown,1,Chat,Test,28.8662600738538,1,Pass,0.0102617438427988,79.8166092332741,999,1
S29-A23,C32-DVPR D4 1 Dox B,Unknown,1,Tubb3,Test,15.9217107227884,1,Pass,0.0102617438427988,89.1448008753492,999,1
S29-A24,C32-DVPR D4 1 Dox B,Unknown,1,Gapdh,Test,10.038577581139,1,Pass,0.0102617438427988,82.2375818285765,999,1
S29-A25,C32-DVPR D4 1 Dox B,Unknown,1,Fgf5,Test,19.8549809811203,1,Pass,0.0102617438427988,72.55217555548,999,1
S29-A26,C32-DVPR D4 1 Dox B,Unknown,1,T,Test,22.9664604167611,1,Pass,0.0102617438427988,76.7939315111227,999,1
S29-A27,C32-DVPR D4 1 Dox B,Unknown,1,Axin2,Test,16.7680287397202,1,Pass,0.0102617438427988,83.2331168844586,999,1
S29-A28,C32-DVPR D4 1 Dox B,Unknown,1,VSX2,Test,29.0653775544908,1,Pass,0.0102617438427988,87.0935574846956,999,1
S29-A29,C32-DVPR D4 1 Dox B,Unknown,1,Hnf4a,Test,17.825385322478,1,Pass,0.0102617438427988,83.6447926980173,999,1
S29-A30,C32-DVPR D4 1 Dox B,Unknown,1,Cxcr4,Test,11.0937454372435,1,Pass,0.0102617438427988,77.6806933145576,999,1
S29-A31,C32-DVPR D4 1 Dox B,Unknown,1,Hand2,Test,34.8615433595536,1,Pass,0.0102617438427988,85.8116166556224,999,1
S29-A32,C32-DVPR D4 1 Dox B,Unknown,1,Runx1,Test,21.7704135361107,1,Pass,0.0102617438427988,82.9889736495205,999,1
S29-A33,C32-DVPR D4 1 Dox B,Unknown,1,Krt10,Test,11.6586966608755,1,Pass,0.0102617438427988,77.9183528592699,999,1
S29-A34,C32-DVPR D4 1 Dox B,Unknown,1,Foxd3,Test,20.2437607831051,1,Pass,0.0102617438427988,81.6236265440934,999,1
S29-A35,C32-DVPR D4 1 Dox B,Unknown,1,Gad1,Test,23.6193562436181,1,Pass,0.0102617438427988,87.7283465920228,999,1
S29-A36,C32-DVPR D4 1 Dox B,Unknown,1,Actb,Test,9.27203996841522,1,Pass,0.0102617438427988,81.8423324854404,999,1
S29-A37,C32-DVPR D4 1 Dox B,Unknown,1,Klf2,Test,21.1252690394456,1,Pass,0.0102617438427988,85.3349635537429,999,1
S29-A38,C32-DVPR D4 1 Dox B,Unknown,1,Mixl1,Test,13.9624074098614,1,Pass,0.0102617438427988,87.2359172737736,999,1
S29-A39,C32-DVPR D4 1 Dox B,Unknown,1,Tbx6,Test,18.0725719701245,1,Pass,0.0102617438427988,81.7588198331547,999,1
S29-A40,C32-DVPR D4 1 Dox B,Unknown,1,Shh,Test,18.7596707774986,1,Pass,0.0102617438427988,83.7387164782118,999,1
S29-A41,C32-DVPR D4 1 Dox B,Unknown,1,Lgr5,Test,16.0982255626095,1,Pass,0.0102617438427988,78.0368957960062,999,1
S29-A42,C32-DVPR D4 1 Dox B,Unknown,1,Bmp4,Test,16.5268934261987,1,Pass,0.0102617438427988,79.8110714743833,999,1
S29-A43,C32-DVPR D4 1 Dox B,Unknown,1,SIX6,Test,23.5987216572517,1,Pass,0.0102617438427988,82.6330437122744,999,1
S29-A44,C32-DVPR D4 1 Dox B,Unknown,1,Myl3,Test,24.4019404568588,1,Pass,0.0102617438427988,86.9069293267967,999,1
S29-A45,C32-DVPR D4 1 Dox B,Unknown,1,Zic1,Test,999,0,Flag,0.0102617438427988,999,999,0
S29-A46,C32-DVPR D4 1 Dox B,Unknown,1,Pax6,Test,18.6725541047532,1,Pass,0.0102617438427988,76.2290863883875,999,1
S29-A47,C32-DVPR D4 1 Dox B,Unknown,1,L1cam,Test,21.461581308998,1,Pass,0.0102617438427988,85.3930540231554,999,1
S29-A48,C32-DVPR D4 1 Dox B,Unknown,1,TBP,Test,14.6994646088137,1,Pass,0.0102617438427988,81.3457503390571,999,1
S29-A54,C32-DVPR D4 1 Dox B,Unknown,1,Col10a1,Test,999,0,Flag,0.0102617438427988,999,999,0
S29-A53,C32-DVPR D4 1 Dox B,Unknown,1,Dcn,Test,999,0,Flag,0.0102617438427988,999,999,0
S29-A52,C32-DVPR D4 1 Dox B,Unknown,1,Hhex,Test,11.9887343714533,1,Pass,0.0102617438427988,79.351362201097,999,1
S29-A51,C32-DVPR D4 1 Dox B,Unknown,1,Foxa2,Test,16.0997090289005,1,Pass,0.0102617438427988,85.8372279096761,999,1
S29-A50,C32-DVPR D4 1 Dox B,Unknown,1,Wnt3a,Test,33.2604924796559,1,Pass,0.0102617438427988,83.8698764349892,999,1
S29-A49,C32-DVPR D4 1 Dox B,Unknown,1,Klf4,Test,999,0,Flag,0.0102617438427988,999,999,0
S29-A60,C32-DVPR D4 1 Dox B,Unknown,1,Gusb,Test,13.5657590321364,1,Pass,0.0102617438427988,79.9705944777603,999,1
S29-A59,C32-DVPR D4 1 Dox B,Unknown,1,Sox1,Test,999,0,Flag,0.0102617438427988,999,999,0
S29-A58,C32-DVPR D4 1 Dox B,Unknown,1,Vim,Test,11.1415288107778,1,Pass,0.0102617438427988,81.4677507168985,999,1
S29-A57,C32-DVPR D4 1 Dox B,Unknown,1,Fabp7,Test,16.5941112440594,1,Pass,0.0102617438427988,77.961399236196,999,1
S29-A56,C32-DVPR D4 1 Dox B,Unknown,1,Myh7,Test,19.0379438334509,1,Pass,0.0102617438427988,85.9330882858047,999,1
S29-A55,C32-DVPR D4 1 Dox B,Unknown,1,Igf2,Test,18.27193142658,1,Pass,0.0102617438427988,86.7192218932432,999,1
S29-A66,C32-DVPR D4 1 Dox B,Unknown,1,Ctsk,Test,18.8478473656921,1,Pass,0.0102617438427988,79.6318193823731,999,1
S29-A65,C32-DVPR D4 1 Dox B,Unknown,1,LHX2,Test,36.9846204683956,0,Flag,0.0102617438427988,999,999,0
S29-A64,C32-DVPR D4 1 Dox B,Unknown,1,RAX,Test,23.1183941943984,1,Pass,0.0102617438427988,79.9131358416273,999,1
S29-A63,C32-DVPR D4 1 Dox B,Unknown,1,Sox17,Test,15.8314576341155,1,Pass,0.0102617438427988,84.9375356825309,999,1
S29-A62,C32-DVPR D4 1 Dox B,Unknown,1,Nodal,Test,15.2582990087128,1,Pass,0.0102617438427988,84.1228821839066,999,1
S29-A61,C32-DVPR D4 1 Dox B,Unknown,1,Nanog,Test,15.2382211590924,1,Pass,0.0102617438427988,80.0559650831547,999,1
S29-A72,C32-DVPR D4 1 Dox B,Unknown,1,B2m,Test,12.5844841812982,1,Pass,0.0102617438427988,80.7925454708405,999,1
S29-A71,C32-DVPR D4 1 Dox B,Unknown,1,Otx2,Test,11.8681794595888,1,Pass,0.0102617438427988,81.5774652025948,999,1
S29-A70,C32-DVPR D4 1 Dox B,Unknown,1,Pou4f1,Test,999,0,Flag,0.0102617438427988,999,999,0
S29-A69,C32-DVPR D4 1 Dox B,Unknown,1,Dcx,Test,20.8006899888017,1,Pass,0.0102617438427988,78.1581999770322,999,1
S29-A68,C32-DVPR D4 1 Dox B,Unknown,1,Cd34,Test,20.0568938237859,1,Pass,0.0102617438427988,78.1036452419434,999,1
S29-A67,C32-DVPR D4 1 Dox B,Unknown,1,Smtn,Test,19.987651897939,1,Pass,0.0102617438427988,83.7478091639502,999,1
S29-A78,C32-DVPR D4 1 Dox B,Unknown,1,Gata6,Test,11.8613823165428,1,Pass,0.0102617438427988,78.9207667930621,999,1
S29-A77,C32-DVPR D4 1 Dox B,Unknown,1,Alb,Test,23.2004905045603,1,Pass,0.0102617438427988,79.1749071758081,999,1
S29-A76,C32-DVPR D4 1 Dox B,Unknown,1,Pdx1,Test,999,0,Flag,0.0102617438427988,999,999,0
S29-A75,C32-DVPR D4 1 Dox B,Unknown,1,Sox7,Test,22.9157933298938,1,Pass,0.0102617438427988,86.703038853752,999,1
S29-A74,C32-DVPR D4 1 Dox B,Unknown,1,Lhx1,Test,14.0991010772616,1,Pass,0.0102617438427988,80.9954223804465,999,1
S29-A73,C32-DVPR D4 1 Dox B,Unknown,1,Pou5f1,Test,13.5872129401154,1,Pass,0.0102617438427988,84.101935394249,999,1
S29-A84,C32-DVPR D4 1 Dox B,Unknown,1,,NRC,999,0,Flag,0.0102617438427988,999,999,0
S29-A83,C32-DVPR D4 1 Dox B,Unknown,1,Krt14,Test,999,0,Flag,0.0102617438427988,999,999,0
S29-A82,C32-DVPR D4 1 Dox B,Unknown,1,Eno1,Test,12.9541206866252,1,Pass,0.0102617438427988,84.0590541677301,999,1
S29-A81,C32-DVPR D4 1 Dox B,Unknown,1,Neurod1,Test,999,0,Flag,0.0102617438427988,999,999,0
S29-A80,C32-DVPR D4 1 Dox B,Unknown,1,Cd79a,Test,23.6976412618929,1,Pass,0.0102617438427988,84.9957399540557,999,1
S29-A79,C32-DVPR D4 1 Dox B,Unknown,1,Klf5,Test,13.4175430934185,1,Pass,0.0102617438427988,77.3205400119358,999,1
S29-A90,C32-DVPR D4 1 Dox B,Unknown,1,Kdr,Test,17.6703422596707,1,Pass,0.0102617438427988,77.7903001222897,999,1
S29-A89,C32-DVPR D4 1 Dox B,Unknown,1,Hgf,Test,23.2936701729774,0.977611844655361,Pass,0.0102617438427988,76.9002362062078,999,1
S29-A88,C32-DVPR D4 1 Dox B,Unknown,1,Acvr1b,Test,19.423809382285,1,Pass,0.0102617438427988,85.2588906108767,999,1
S29-A87,C32-DVPR D4 1 Dox B,Unknown,1,Krt19,Test,13.502720074977,1,Pass,0.0102617438427988,83.3382313679913,999,1
S29-A86,C32-DVPR D4 1 Dox B,Unknown,1,Eomes,Test,11.6010051749115,1,Pass,0.0102617438427988,76.2367831787045,999,1
S29-A85,C32-DVPR D4 1 Dox B,Unknown,1,Prdm14,Test,18.2248075622059,1,Pass,0.0102617438427988,78.6246687458627,999,1
S29-A96,C32-DVPR D4 1 Dox B,Unknown,1,,NRC,999,0,Flag,0.0102617438427988,999,999,0
S29-A95,C32-DVPR D4 1 Dox B,Unknown,1,Grin1,Test,22.3994363267968,1,Pass,0.0102617438427988,81.3736717242526,999,1
S29-A94,C32-DVPR D4 1 Dox B,Unknown,1,Gbx2,Test,999,0,Flag,0.0102617438427988,999,999,0
S29-A93,C32-DVPR D4 1 Dox B,Unknown,1,Nes,Test,17.4489069485967,1,Pass,0.0102617438427988,84.3916997595517,999,1
S29-A92,C32-DVPR D4 1 Dox B,Unknown,1,Ryr2,Test,16.1295461883836,1,Pass,0.0102617438427988,78.7758846329602,999,1
S29-A91,C32-DVPR D4 1 Dox B,Unknown,1,Mesp1,Test,22.1237079315799,1,Pass,0.0102617438427988,83.9228482029443,999,1
S70-A01,A81_9 D3  1h 100mV 3a,Unknown,1,Zic3,Test,17.5298944114217,1,Pass,0.0102617438427988,86.1940995502429,999,1
S70-A02,A81_9 D3  1h 100mV 3a,Unknown,1,Sox2,Test,15.8988701562262,1,Pass,0.0102617438427988,78.6756437230879,999,1
S70-A03,A81_9 D3  1h 100mV 3a,Unknown,1,Gsc,Test,31.1671373856152,0.817539550360968,Pass,0.0102617438427988,88.2277443138162,999,1
S70-A04,A81_9 D3  1h 100mV 3a,Unknown,1,AFP,Test,18.7155886011927,1,Pass,0.0102617438427988,86.6091092068115,999,1
S70-A05,A81_9 D3  1h 100mV 3a,Unknown,1,Gata4,Test,26.8673481702646,1,Pass,0.0102617438427988,78.6640237881718,999,1
S70-A06,A81_9 D3  1h 100mV 3a,Unknown,1,Fgf8,Test,999,0,Flag,0.0102617438427988,999,999,0
S70-A07,A81_9 D3  1h 100mV 3a,Unknown,1,Gata2,Test,999,0,Flag,0.0102617438427988,999,999,0
S70-A08,A81_9 D3  1h 100mV 3a,Unknown,1,Nkx2-5,Test,999,0,Flag,0.0102617438427988,999,999,0
S70-A09,A81_9 D3  1h 100mV 3a,Unknown,1,Comp,Test,999,0,Flag,0.0102617438427988,999,999,0
S70-A10,A81_9 D3  1h 100mV 3a,Unknown,1,Olig2,Test,35.6282384510497,0,Flag,0.0102617438427988,999,999,0
S70-A11,A81_9 D3  1h 100mV 3a,Unknown,1,Gfap,Test,25.4145231509978,1,Pass,0.0102617438427988,75.1873590614941,999,1
S70-A12,A81_9 D3  1h 100mV 3a,Unknown,1,TH,Test,999,0,Flag,0.0102617438427988,999,999,0
S70-A13,A81_9 D3  1h 100mV 3a,Unknown,1,Dppa4,Test,21.179469159462,1,Pass,0.0102617438427988,76.6670392498324,999,1
S70-A14,A81_9 D3  1h 100mV 3a,Unknown,1,Zfp42,Test,14.2946104270225,1,Pass,0.0102617438427988,75.9163822245024,999,1
S70-A15,A81_9 D3  1h 100mV 3a,Unknown,1,Tdgf1,Test,13.404782892372,1,Pass,0.0102617438427988,85.7486203582455,999,1
S70-A16,A81_9 D3  1h 100mV 3a,Unknown,1,Cdx2,Test,999,0,Flag,0.0102617438427988,999,999,0
S70-A17,A81_9 D3  1h 100mV 3a,Unknown,1,Pecam1,Test,22.259152182514,1,Pass,0.0102617438427988,75.4274617249424,999,1
S70-A18,A81_9 D3  1h 100mV 3a,Unknown,1,Nod2,Test,999,0,Flag,0.0102617438427988,999,999,0
S70-A19,A81_9 D3  1h 100mV 3a,Unknown,1,Hand1,Test,999,0,Flag,0.0102617438427988,999,999,0
S70-A20,A81_9 D3  1h 100mV 3a,Unknown,1,Pdgfra,Test,23.3966666639978,1,Pass,0.0102617438427988,79.3898197588576,999,1
S70-A21,A81_9 D3  1h 100mV 3a,Unknown,1,Ccr5,Test,999,0,Flag,0.0102617438427988,999,999,0
S70-A22,A81_9 D3  1h 100mV 3a,Unknown,1,Chat,Test,27.0699608346245,0.997897884052849,Pass,0.0102617438427988,81.6659282205004,999,1
S70-A23,A81_9 D3  1h 100mV 3a,Unknown,1,Tubb3,Test,16.7563910364099,1,Pass,0.0102617438427988,88.9586344792544,999,1
S70-A24,A81_9 D3  1h 100mV 3a,Unknown,1,Gapdh,Test,10.2329782332913,1,Pass,0.0102617438427988,82.2706945126809,999,1
S70-A25,A81_9 D3  1h 100mV 3a,Unknown,1,Fgf5,Test,18.8614431787899,1,Pass,0.0102617438427988,72.8574825591995,999,1
S70-A26,A81_9 D3  1h 100mV 3a,Unknown,1,T,Test,999,0,Flag,0.0102617438427988,999,999,0
S70-A27,A81_9 D3  1h 100mV 3a,Unknown,1,Axin2,Test,17.9744312898845,1,Pass,0.0102617438427988,83.1798790595867,999,1
S70-A28,A81_9 D3  1h 100mV 3a,Unknown,1,VSX2,Test,999,0,Flag,0.0102617438427988,999,999,0
S70-A29,A81_9 D3  1h 100mV 3a,Unknown,1,Hnf4a,Test,21.5062645010995,0.990031915478832,Pass,0.0102617438427988,76.1548261110234,999,1
S70-A30,A81_9 D3  1h 100mV 3a,Unknown,1,Cxcr4,Test,20.8349343122926,1,Pass,0.0102617438427988,77.5806827694258,999,1
S70-A31,A81_9 D3  1h 100mV 3a,Unknown,1,Hand2,Test,33.2764314867368,0.903119910336486,Pass,0.0102617438427988,86.7417916831424,999,1
S70-A32,A81_9 D3  1h 100mV 3a,Unknown,1,Runx1,Test,23.2808383901884,1,Pass,0.0102617438427988,83.238743685074,999,1
S70-A33,A81_9 D3  1h 100mV 3a,Unknown,1,Krt10,Test,12.692686628574,1,Pass,0.0102617438427988,78.0330887531881,999,1
S70-A34,A81_9 D3  1h 100mV 3a,Unknown,1,Foxd3,Test,17.9362432283026,1,Pass,0.0102617438427988,81.0943906955431,999,1
S70-A35,A81_9 D3  1h 100mV 3a,Unknown,1,Gad1,Test,999,0,Flag,0.0102617438427988,999,999,0
S70-A36,A81_9 D3  1h 100mV 3a,Unknown,1,Actb,Test,9.72475952227395,1,Pass,0.0102617438427988,82.1958006680822,999,1
S70-A37,A81_9 D3  1h 100mV 3a,Unknown,1,Klf2,Test,33.4237212496232,0.862604320541938,Pass,0.0102617438427988,85.2801411363748,999,1
S70-A38,A81_9 D3  1h 100mV 3a,Unknown,1,Mixl1,Test,24.764649540851,1,Pass,0.0102617438427988,76.5935413660917,999,1
S70-A39,A81_9 D3  1h 100mV 3a,Unknown,1,Tbx6,Test,23.1868243918309,1,Pass,0.0102617438427988,81.8539015587651,999,1
S70-A40,A81_9 D3  1h 100mV 3a,Unknown,1,Shh,Test,999,0,Flag,0.0102617438427988,999,999,0
S70-A41,A81_9 D3  1h 100mV 3a,Unknown,1,Lgr5,Test,36.6146187850094,1,Pass,0.0102617438427988,79.300548626407,999,1
S70-A42,A81_9 D3  1h 100mV 3a,Unknown,1,Bmp4,Test,19.4951359810516,1,Pass,0.0102617438427988,79.7732979277738,999,1
S70-A43,A81_9 D3  1h 100mV 3a,Unknown,1,SIX6,Test,28.7827028174005,1,Pass,0.0102617438427988,82.0163220846731,999,1
S70-A44,A81_9 D3  1h 100mV 3a,Unknown,1,Myl3,Test,999,0,Flag,0.0102617438427988,999,999,0
S70-A45,A81_9 D3  1h 100mV 3a,Unknown,1,Zic1,Test,999,0,Flag,0.0102617438427988,999,999,0
S70-A46,A81_9 D3  1h 100mV 3a,Unknown,1,Pax6,Test,23.7467192960699,1,Pass,0.0102617438427988,76.4231421733011,999,1
S70-A47,A81_9 D3  1h 100mV 3a,Unknown,1,L1cam,Test,21.84049901082,1,Pass,0.0102617438427988,85.6304090185985,999,1
S70-A48,A81_9 D3  1h 100mV 3a,Unknown,1,TBP,Test,15.3098713383432,1,Pass,0.0102617438427988,81.0857645608502,999,1
S70-A54,A81_9 D3  1h 100mV 3a,Unknown,1,Col10a1,Test,999,0,Flag,0.0102617438427988,999,999,0
S70-A53,A81_9 D3  1h 100mV 3a,Unknown,1,Dcn,Test,37.9936412861791,0,Flag,0.0102617438427988,999,999,0
S70-A52,A81_9 D3  1h 100mV 3a,Unknown,1,Hhex,Test,26.5085442086484,1,Pass,0.0102617438427988,79.286579276712,999,1
S70-A51,A81_9 D3  1h 100mV 3a,Unknown,1,Foxa2,Test,21.4663787393999,1,Pass,0.0102617438427988,85.2227381830712,999,1
S70-A50,A81_9 D3  1h 100mV 3a,Unknown,1,Wnt3a,Test,26.7890650538828,1,Pass,0.0102617438427988,77.5697514094609,999,1
S70-A49,A81_9 D3  1h 100mV 3a,Unknown,1,Klf4,Test,22.3498070054184,1,Pass,0.0102617438427988,83.2658941529982,999,1
S70-A60,A81_9 D3  1h 100mV 3a,Unknown,1,Gusb,Test,14.6148275461198,1,Pass,0.0102617438427988,80.0163249797239,999,1
S70-A59,A81_9 D3  1h 100mV 3a,Unknown,1,Sox1,Test,22.3937006657787,1,Pass,0.0102617438427988,80.6535667872248,999,1
S70-A58,A81_9 D3  1h 100mV 3a,Unknown,1,Vim,Test,13.4569475348882,1,Pass,0.0102617438427988,81.3150910547762,999,1
S70-A57,A81_9 D3  1h 100mV 3a,Unknown,1,Fabp7,Test,15.734892763063,1,Pass,0.0102617438427988,78.1307939128814,999,1
S70-A56,A81_9 D3  1h 100mV 3a,Unknown,1,Myh7,Test,22.9661625851005,1,Pass,0.0102617438427988,85.9009838784307,999,1
S70-A55,A81_9 D3  1h 100mV 3a,Unknown,1,Igf2,Test,999,0,Flag,0.0102617438427988,999,999,0
S70-A66,A81_9 D3  1h 100mV 3a,Unknown,1,Ctsk,Test,19.309088546855,1,Pass,0.0102617438427988,79.7322390236161,999,1
S70-A65,A81_9 D3  1h 100mV 3a,Unknown,1,LHX2,Test,24.7655010289445,1,Pass,0.0102617438427988,86.9618594246342,999,1
S70-A64,A81_9 D3  1h 100mV 3a,Unknown,1,RAX,Test,24.5080717073058,1,Pass,0.0102617438427988,79.8498862756848,999,1
S70-A63,A81_9 D3  1h 100mV 3a,Unknown,1,Sox17,Test,999,0,Flag,0.0102617438427988,999,999,0
S70-A62,A81_9 D3  1h 100mV 3a,Unknown,1,Nodal,Test,19.1362477186859,1,Pass,0.0102617438427988,84.0199128666495,999,1
