Chip Run Info,C:\Users\posteil\Desktop\hIPSC project\OMIC\Data\Biomark on cohort\16-8-19 MixL1KO and IO Human cell lineage markers\ChipRun.bml,1362362587,96.96 (136x),GE 96x96 Standard v1,ROX,EvaGreen,16/08/2019 4:08:51 PM,01:53:06,BIOMARKHD173,SamplePlateName: Undefined,SamplePlateBarCode: Undefined,ReagentPlateName: Undefined,ReagentPlateBarCode: Undefined
Application Version,4.5.2
Application Build,20180628.1231
Export Type,Table Results
Quality Threshold,0.65
Baseline Correction Method,Linear (Derivative)
Ct Threshold Method,Auto (Global)


Experiment Information,Experiment Information,Experiment Information,Experiment Information,Experiment Information,Experiment Information,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen
Chamber,Sample,Sample,Sample,EvaGreen,EvaGreen,Ct,Ct,Ct,Ct,Tm,Tm,Tm
ID,Name,Type,rConc,Name,Type,Value,Quality,Call,Threshold,In Range,Out Range,Peak Ratio
S87-A64,MB3 IO Exp3 D0 12K clumps ,Unknown,1,Ins,Test,22.5542497641524,0.786899776565979,Pass,0.0137889310993103,88.475327599961,999,1
S87-A63,MB3 IO Exp3 D0 12K clumps ,Unknown,1,Sox17,Test,21.4938627727681,1,Pass,0.0137889310993103,81.9168552661716,999,1
S87-A62,MB3 IO Exp3 D0 12K clumps ,Unknown,1,Nodal,Test,17.8084293337876,1,Pass,0.0137889310993103,84.0843629647876,999,1
S87-A61,MB3 IO Exp3 D0 12K clumps ,Unknown,1,Nanog,Test,10.5062771693597,1,Pass,0.0137889310993103,80.2772369238927,999,1
S87-A72,MB3 IO Exp3 D0 12K clumps ,Unknown,1,B2m,Test,10.8385088741062,1,Pass,0.0137889310993103,81.003340843806,999,1
S87-A71,MB3 IO Exp3 D0 12K clumps ,Unknown,1,Otx2,Test,13.5917371442519,1,Pass,0.0137889310993103,81.6581510181997,999,1
S87-A70,MB3 IO Exp3 D0 12K clumps ,Unknown,1,Pou4f1,Test,21.9209960449073,1,Pass,0.0137889310993103,84.6631228612263,999,1
S87-A69,MB3 IO Exp3 D0 12K clumps ,Unknown,1,Dcx,Test,16.0603412632465,1,Pass,0.0137889310993103,78.8043820284125,999,1
S87-A68,MB3 IO Exp3 D0 12K clumps ,Unknown,1,Cd34,Test,18.7437658585365,1,Pass,0.0137889310993103,78.2402450304025,999,1
S87-A67,MB3 IO Exp3 D0 12K clumps ,Unknown,1,Smtn,Test,15.5021069498781,1,Pass,0.0137889310993103,85.2310703948936,999,1
S87-A78,MB3 IO Exp3 D0 12K clumps ,Unknown,1,Gata6,Test,22.1171314579118,1,Pass,0.0137889310993103,79.0306530204335,999,1
S87-A77,MB3 IO Exp3 D0 12K clumps ,Unknown,1,Alb,Test,20.5622107286551,1,Pass,0.0137889310993103,79.8681928072253,999,1
S87-A76,MB3 IO Exp3 D0 12K clumps ,Unknown,1,Pdx1,Test,31.6088619671273,1,Pass,0.0137889310993103,79.4430735160831,999,1
S87-A75,MB3 IO Exp3 D0 12K clumps ,Unknown,1,Sox7,Test,21.1141898732245,0.986629609253517,Pass,0.0137889310993103,87.6421707071039,999,1
S87-A74,MB3 IO Exp3 D0 12K clumps ,Unknown,1,Lhx1,Test,22.1284939120876,0.954517085230095,Pass,0.0137889310993103,81.2083955431815,999,1
S87-A73,MB3 IO Exp3 D0 12K clumps ,Unknown,1,Pou5f1,Test,9.03400141885413,0.986770325901106,Pass,0.0137889310993103,84.6640263216545,999,1
S87-A84,MB3 IO Exp3 D0 12K clumps ,Unknown,1,,Test,999,0,Flag,0.0137889310993103,73.8989368952872,999,1
S87-A83,MB3 IO Exp3 D0 12K clumps ,Unknown,1,Krt14,Test,21.3496876439831,1,Pass,0.0137889310993103,87.5766139768667,999,1
S87-A82,MB3 IO Exp3 D0 12K clumps ,Unknown,1,Eno1,Test,9.24400282811271,0.99702902325452,Pass,0.0137889310993103,84.9032163694806,999,1
S87-A81,MB3 IO Exp3 D0 12K clumps ,Unknown,1,Neurod1,Test,21.6192847543432,1,Pass,0.0137889310993103,80.2717526905452,999,1
S87-A80,MB3 IO Exp3 D0 12K clumps ,Unknown,1,Cd79a,Test,20.4986198555901,0.958157941712765,Pass,0.0137889310993103,85.0044030293468,999,1
S87-A79,MB3 IO Exp3 D0 12K clumps ,Unknown,1,Klf5,Test,16.6675942006168,1,Pass,0.0137889310993103,77.6811252078839,999,1
S87-A90,MB3 IO Exp3 D0 12K clumps ,Unknown,1,Kdr,Test,12.2218395998504,1,Pass,0.0137889310993103,78.1846155249167,999,1
S87-A89,MB3 IO Exp3 D0 12K clumps ,Unknown,1,Hgf,Test,19.5436126054429,1,Pass,0.0137889310993103,76.8531489540611,999,1
S87-A88,MB3 IO Exp3 D0 12K clumps ,Unknown,1,Acvr1b,Test,15.4041632435384,1,Pass,0.0137889310993103,86.026090947169,999,1
S87-A87,MB3 IO Exp3 D0 12K clumps ,Unknown,1,Krt19,Test,13.4656722820718,0.996783446191066,Pass,0.0137889310993103,83.740779207754,999,1
S87-A86,MB3 IO Exp3 D0 12K clumps ,Unknown,1,Eomes,Test,22.2006307613397,0.99029589504365,Pass,0.0137889310993103,76.6877261898765,999,1
S87-A85,MB3 IO Exp3 D0 12K clumps ,Unknown,1,Prdm14,Test,13.3000765201937,1,Pass,0.0137889310993103,79.2288259535037,999,1
S87-A96,MB3 IO Exp3 D0 12K clumps ,Unknown,1,,Test,999,0,Flag,0.0137889310993103,74.1150236446936,999,1
S87-A95,MB3 IO Exp3 D0 12K clumps ,Unknown,1,Grin1,Test,18.4967136407316,1,Pass,0.0137889310993103,81.9838626604675,999,1
S87-A94,MB3 IO Exp3 D0 12K clumps ,Unknown,1,Gbx2,Test,17.2721715568488,0.924583373495817,Pass,0.0137889310993103,90.7935093528048,999,1
S87-A93,MB3 IO Exp3 D0 12K clumps ,Unknown,1,Nes,Test,13.2937451176288,0.930128869276126,Pass,0.0137889310993103,84.6198292307194,999,1
S87-A92,MB3 IO Exp3 D0 12K clumps ,Unknown,1,Ryr2,Test,16.5346045129718,0.989962765485762,Pass,0.0137889310993103,78.8702327254266,999,1
S87-A91,MB3 IO Exp3 D0 12K clumps ,Unknown,1,Mesp1,Test,20.206629929005,0.861716707656778,Pass,0.0137889310993103,83.7429105865238,999,1
S09-A01,D2 w/o KO,Unknown,1,Zic3,Test,14.4486156377044,1,Pass,0.0137889310993103,86.0719010428588,999,1
S09-A02,D2 w/o KO,Unknown,1,Sox2,Test,17.7612947245573,1,Pass,0.0137889310993103,79.4167212719296,999,1
S09-A03,D2 w/o KO,Unknown,1,Gsc,Test,16.5399269019949,1,Pass,0.0137889310993103,86.930687599662,999,1
S09-A04,D2 w/o KO,Unknown,1,AFP,Test,21.7543868009579,1,Pass,0.0137889310993103,85.757901390383,999,1
S09-A05,D2 w/o KO,Unknown,1,Gata4,Test,16.1136646666996,0.963336378797125,Pass,0.0137889310993103,86.5361550808594,999,1
S09-A06,D2 w/o KO,Unknown,1,Fgf8,Test,16.0954816662529,0.991784742801401,Pass,0.0137889310993103,83.5054691418422,999,1
S09-A07,D2 w/o KO,Unknown,1,Gata2,Test,18.5967564612701,1,Pass,0.0137889310993103,80.9768112351373,999,1
S09-A08,D2 w/o KO,Unknown,1,Nkx2-5,Test,24.4190790345067,1,Pass,0.0137889310993103,78.3601844388527,999,1
S09-A09,D2 w/o KO,Unknown,1,Comp,Test,24.3067675957393,1,Pass,0.0137889310993103,84.3601715484717,999,1
S09-A10,D2 w/o KO,Unknown,1,Olig2,Test,21.4956389983132,1,Pass,0.0137889310993103,80.889240418958,999,1
S09-A11,D2 w/o KO,Unknown,1,Gfap,Test,36.3136950792267,1,Pass,0.0137889310993103,73.7619710783257,999,1
S09-A12,D2 w/o KO,Unknown,1,TH,Test,999,0,Flag,0.0137889310993103,73.9450053937151,999,1
S09-A13,D2 w/o KO,Unknown,1,Dppa4,Test,19.4837228668385,1,Pass,0.0137889310993103,83.6987335604626,999,1
S09-A14,D2 w/o KO,Unknown,1,Zfp42,Test,13.5646623140509,1,Pass,0.0137889310993103,75.9242693385065,999,1
S09-A15,D2 w/o KO,Unknown,1,Tdgf1,Test,12.3102575272463,1,Pass,0.0137889310993103,85.6281724149569,999,1
S09-A16,D2 w/o KO,Unknown,1,Cdx2,Test,18.6100002843126,1,Pass,0.0137889310993103,84.2423555509165,999,1
S09-A17,D2 w/o KO,Unknown,1,Pecam1,Test,19.4636114218592,1,Pass,0.0137889310993103,80.7528420945999,999,1
S09-A18,D2 w/o KO,Unknown,1,Nod2,Test,21.2094460853815,0.963925974040925,Pass,0.0137889310993103,84.0944457210909,999,1
S09-A19,D2 w/o KO,Unknown,1,Hand1,Test,15.0343113063102,0.97068130325545,Pass,0.0137889310993103,86.2371696646641,999,1
S09-A20,D2 w/o KO,Unknown,1,Pdgfra,Test,17.1494984392728,1,Pass,0.0137889310993103,79.348706375219,999,1
S09-A21,D2 w/o KO,Unknown,1,Ccr5,Test,24.5002243001913,1,Pass,0.0137889310993103,85.6767350447122,999,1
S09-A22,D2 w/o KO,Unknown,1,Chat,Test,23.4933560843613,1,Pass,0.0137889310993103,88.0582825794881,999,1
S09-A23,D2 w/o KO,Unknown,1,Tubb3,Test,14.5962629432571,1,Pass,0.0137889310993103,88.9949105456144,999,1
S09-A24,D2 w/o KO,Unknown,1,Gapdh,Test,9.02224529381601,1,Pass,0.0137889310993103,82.9213196982919,999,1
S09-A25,D2 w/o KO,Unknown,1,Fgf5,Test,18.2819177205649,0.991367747384351,Pass,0.0137889310993103,72.991566382289,999,1
S09-A26,D2 w/o KO,Unknown,1,T,Test,11.3047273702247,1,Pass,0.0137889310993103,77.0528209917844,999,1
S09-A27,D2 w/o KO,Unknown,1,Axin2,Test,15.8478435109812,1,Pass,0.0137889310993103,82.7722777043233,999,1
S09-A28,D2 w/o KO,Unknown,1,Gcg,Test,999,0,Flag,0.0137889310993103,74.0321803299398,999,1
S09-A29,D2 w/o KO,Unknown,1,Hnf4a,Test,19.9192007180948,1,Pass,0.0137889310993103,84.2966069739613,999,1
S09-A30,D2 w/o KO,Unknown,1,Cxcr4,Test,15.5145655702121,1,Pass,0.0137889310993103,77.7556203336986,999,1
S09-A31,D2 w/o KO,Unknown,1,Hand2,Test,18.8592525698043,1,Pass,0.0137889310993103,79.6617368670184,999,1
S09-A32,D2 w/o KO,Unknown,1,Runx1,Test,18.0687291795571,1,Pass,0.0137889310993103,83.3065333718625,999,1
S09-A33,D2 w/o KO,Unknown,1,Krt10,Test,12.0473249947401,1,Pass,0.0137889310993103,77.7620095436516,999,1
S09-A34,D2 w/o KO,Unknown,1,Foxd3,Test,18.897289754465,1,Pass,0.0137889310993103,81.9317442075905,999,1
S09-A35,D2 w/o KO,Unknown,1,Gad1,Test,14.7809107957116,1,Pass,0.0137889310993103,87.8051477563702,999,1
S09-A36,D2 w/o KO,Unknown,1,Actb,Test,7.10368007452193,0.985045510929218,Pass,0.0137889310993103,87.6208083799262,999,1
S09-A37,D2 w/o KO,Unknown,1,Klf2,Test,21.2565531134105,0.979257586735441,Pass,0.0137889310993103,84.1103967993418,999,1
S09-A38,D2 w/o KO,Unknown,1,Mixl1,Test,10.8690487472341,1,Pass,0.0137889310993103,87.3002317842078,999,1
S09-A39,D2 w/o KO,Unknown,1,Tbx6,Test,14.8643170785328,1,Pass,0.0137889310993103,82.0421076775447,999,1
S09-A40,D2 w/o KO,Unknown,1,Shh,Test,20.8730322797642,1,Pass,0.0137889310993103,83.6423595189879,999,1
S09-A41,D2 w/o KO,Unknown,1,Lgr5,Test,14.7143937302209,1,Pass,0.0137889310993103,78.7626338723048,999,1
S09-A42,D2 w/o KO,Unknown,1,Bmp4,Test,13.2044771628811,0.994046745917299,Pass,0.0137889310993103,79.976113394682,999,1
S09-A43,D2 w/o KO,Unknown,1,Myh1,Test,999,0,Flag,0.0137889310993103,74.1584663682687,999,1
S09-A44,D2 w/o KO,Unknown,1,Myl3,Test,22.9580839168886,1,Pass,0.0137889310993103,86.269160183669,999,1
S09-A45,D2 w/o KO,Unknown,1,Zic1,Test,23.906867201389,1,Pass,0.0137889310993103,88.1932139417365,999,1
S09-A46,D2 w/o KO,Unknown,1,Pax6,Test,21.1012526832124,1,Pass,0.0137889310993103,76.3915083987757,999,1
S09-A47,D2 w/o KO,Unknown,1,L1cam,Test,16.5037974929669,1,Pass,0.0137889310993103,85.6210337915956,999,1
S09-A48,D2 w/o KO,Unknown,1,TBP,Test,13.7959467310282,1,Pass,0.0137889310993103,81.639517539267,999,1
S09-A54,D2 w/o KO,Unknown,1,Col10a1,Test,33.1161057261996,1,Pass,0.0137889310993103,85.6809301229142,999,1
S09-A53,D2 w/o KO,Unknown,1,Dcn,Test,21.2503274182175,1,Pass,0.0137889310993103,82.0774283659719,999,1
S09-A52,D2 w/o KO,Unknown,1,Hhex,Test,18.012206966192,1,Pass,0.0137889310993103,79.3239842331418,999,1
S09-A51,D2 w/o KO,Unknown,1,Foxa2,Test,18.348124577597,1,Pass,0.0137889310993103,85.5968126196554,999,1
S09-A50,D2 w/o KO,Unknown,1,Wnt3a,Test,17.445255575658,1,Pass,0.0137889310993103,88.9090404253798,999,1
S09-A49,D2 w/o KO,Unknown,1,Klf4,Test,20.6239568862261,1,Pass,0.0137889310993103,83.2707747364751,999,1
S09-A60,D2 w/o KO,Unknown,1,Gusb,Test,14.1851538562943,1,Pass,0.0137889310993103,79.9957189495696,999,1
S09-A59,D2 w/o KO,Unknown,1,Sox1,Test,27.2040106094553,1,Pass,0.0137889310993103,80.6210103252972,999,1
S09-A58,D2 w/o KO,Unknown,1,Vim,Test,9.90464785070212,1,Pass,0.0137889310993103,86.8478372445302,999,1
S09-A57,D2 w/o KO,Unknown,1,Fabp7,Test,14.1806794761859,1,Pass,0.0137889310993103,78.0292758947176,999,1
S09-A56,D2 w/o KO,Unknown,1,Myh7,Test,17.9333079004132,1,Pass,0.0137889310993103,85.4843411791439,999,1
S09-A55,D2 w/o KO,Unknown,1,Igf2,Test,15.262987186986,1,Pass,0.0137889310993103,86.8739399269625,999,1
S09-A66,D2 w/o KO,Unknown,1,Ctsk,Test,14.737086634541,1,Pass,0.0137889310993103,79.9857978639743,999,1
S09-A65,D2 w/o KO,Unknown,1,Apoh,Test,999,0,Flag,0.0137889310993103,74.1973819826786,999,1
S09-A64,D2 w/o KO,Unknown,1,Ins,Test,24.6699164426184,0.471778266197864,Flag,0.0137889310993103,69.0108439121936,999,1
S09-A63,D2 w/o KO,Unknown,1,Sox17,Test,18.3532197936756,1,Pass,0.0137889310993103,84.8797516377021,999,1
S09-A62,D2 w/o KO,Unknown,1,Nodal,Test,15.0284926268414,1,Pass,0.0137889310993103,84.0566125351119,999,1
S09-A61,D2 w/o KO,Unknown,1,Nanog,Test,13.6830308667066,1,Pass,0.0137889310993103,80.1439901324646,999,1
S09-A72,D2 w/o KO,Unknown,1,B2m,Test,11.145245868962,1,Pass,0.0137889310993103,80.8934217219391,999,1
S09-A71,D2 w/o KO,Unknown,1,Otx2,Test,13.8033455025801,1,Pass,0.0137889310993103,81.5937801925726,999,1
S09-A70,D2 w/o KO,Unknown,1,Pou4f1,Test,24.6151528195046,1,Pass,0.0137889310993103,84.7888822648971,999,1
S09-A69,D2 w/o KO,Unknown,1,Dcx,Test,19.8491517727221,1,Pass,0.0137889310993103,78.6124565121622,999,1
S09-A68,D2 w/o KO,Unknown,1,Cd34,Test,19.6953365580086,1,Pass,0.0137889310993103,78.0855393593733,999,1
S09-A67,D2 w/o KO,Unknown,1,Smtn,Test,16.1792517333658,1,Pass,0.0137889310993103,85.2582722002564,999,1
S09-A78,D2 w/o KO,Unknown,1,Gata6,Test,12.4516803878167,1,Pass,0.0137889310993103,79.2730046790631,999,1
S09-A77,D2 w/o KO,Unknown,1,Alb,Test,21.7424762371558,1,Pass,0.0137889310993103,79.4118710680514,999,1
S09-A76,D2 w/o KO,Unknown,1,Pdx1,Test,25.4476420974271,1,Pass,0.0137889310993103,85.875444383317,999,1
S09-A75,D2 w/o KO,Unknown,1,Sox7,Test,20.87797434458,1,Pass,0.0137889310993103,87.1142866632777,999,1
S09-A74,D2 w/o KO,Unknown,1,Lhx1,Test,14.6101147889365,1,Pass,0.0137889310993103,81.0099696139808,999,1
S09-A73,D2 w/o KO,Unknown,1,Pou5f1,Test,10.982731841542,1,Pass,0.0137889310993103,87.8470854578996,999,1
S09-A84,D2 w/o KO,Unknown,1,,Test,999,0,Flag,0.0137889310993103,74.1693415615182,999,1
S09-A83,D2 w/o KO,Unknown,1,Krt14,Test,999,0,Flag,0.0137889310993103,74.1456081854661,999,1
S09-A82,D2 w/o KO,Unknown,1,Eno1,Test,9.70743610834616,1,Pass,0.0137889310993103,84.8446139456161,999,1
S09-A81,D2 w/o KO,Unknown,1,Neurod1,Test,999,0,Flag,0.0137889310993103,74.341601875678,999,1
S09-A80,D2 w/o KO,Unknown,1,Cd79a,Test,22.268274038258,0.953276369373844,Pass,0.0137889310993103,84.8044804544838,999,1
S09-A79,D2 w/o KO,Unknown,1,Klf5,Test,13.6371011828365,1,Pass,0.0137889310993103,77.6954986960589,999,1
S09-A90,D2 w/o KO,Unknown,1,Kdr,Test,12.0507012322158,1,Pass,0.0137889310993103,82.1832569048876,999,1
S09-A89,D2 w/o KO,Unknown,1,Hgf,Test,16.5801625069423,1,Pass,0.0137889310993103,76.8120916662611,999,1
S09-A88,D2 w/o KO,Unknown,1,Acvr1b,Test,17.0180747121433,1,Pass,0.0137889310993103,86.7165834749765,999,1
S09-A87,D2 w/o KO,Unknown,1,Krt19,Test,12.8203254730347,1,Pass,0.0137889310993103,83.7673534736756,999,1
S09-A86,D2 w/o KO,Unknown,1,Eomes,Test,12.2989236644952,1,Pass,0.0137889310993103,77.3257896428564,999,1
S09-A85,D2 w/o KO,Unknown,1,Prdm14,Test,16.1222117099226,1,Pass,0.0137889310993103,78.926489223977,999,1
S09-A96,D2 w/o KO,Unknown,1,,Test,999,0,Flag,0.0137889310993103,74.4107539988725,999,1
S09-A95,D2 w/o KO,Unknown,1,Grin1,Test,21.3538855047364,1,Pass,0.0137889310993103,81.7474779313792,999,1
S09-A94,D2 w/o KO,Unknown,1,Gbx2,Test,24.8393825355953,0.985325933788748,Pass,0.0137889310993103,90.9083285889737,999,1
S09-A93,D2 w/o KO,Unknown,1,Nes,Test,14.1253151951775,0.936286369478066,Pass,0.0137889310993103,84.5216531742083,999,1
S09-A92,D2 w/o KO,Unknown,1,Ryr2,Test,18.6268462457019,1,Pass,0.0137889310993103,78.6514669487925,999,1
S09-A91,D2 w/o KO,Unknown,1,Mesp1,Test,14.8634243477297,0.972493109834927,Pass,0.0137889310993103,83.5710847944527,999,1
S86-A01,FA2 StemDiff IO Exp1 D0 ,Unknown,1,Zic3,Test,15.6316714679927,1,Pass,0.0137889310993103,86.3043918988411,999,1
S86-A02,FA2 StemDiff IO Exp1 D0 ,Unknown,1,Sox2,Test,12.2980536520788,1,Pass,0.0137889310993103,78.8998437526752,999,1
S86-A03,FA2 StemDiff IO Exp1 D0 ,Unknown,1,Gsc,Test,20.9942673586122,1,Pass,0.0137889310993103,86.6942954718478,999,1
S86-A04,FA2 StemDiff IO Exp1 D0 ,Unknown,1,AFP,Test,18.3824685087587,1,Pass,0.0137889310993103,87.5123020562065,999,1
S86-A05,FA2 StemDiff IO Exp1 D0 ,Unknown,1,Gata4,Test,22.099667509701,0.994844777627077,Pass,0.0137889310993103,85.1196466268796,999,1
S86-A06,FA2 StemDiff IO Exp1 D0 ,Unknown,1,Fgf8,Test,16.5810657992066,1,Pass,0.0137889310993103,82.895636956525,999,1
S86-A07,FA2 StemDiff IO Exp1 D0 ,Unknown,1,Gata2,Test,21.8215078590443,1,Pass,0.0137889310993103,81.2816115795228,999,1
S86-A08,FA2 StemDiff IO Exp1 D0 ,Unknown,1,Nkx2-5,Test,22.5107730249854,1,Pass,0.0137889310993103,88.9588898989339,999,1
S86-A09,FA2 StemDiff IO Exp1 D0 ,Unknown,1,Comp,Test,23.7697859109535,1,Pass,0.0137889310993103,84.2314866721114,999,1
S86-A10,FA2 StemDiff IO Exp1 D0 ,Unknown,1,Olig2,Test,22.034097773418,0.999400136738842,Pass,0.0137889310993103,80.9975852466459,999,1
S86-A11,FA2 StemDiff IO Exp1 D0 ,Unknown,1,Gfap,Test,24.3201399706553,1,Pass,0.0137889310993103,85.4310397723222,999,1
S86-A12,FA2 StemDiff IO Exp1 D0 ,Unknown,1,TH,Test,37.6401370728253,0.742256103575522,Pass,0.0137889310993103,74.0635928914756,999,1
S86-A13,FA2 StemDiff IO Exp1 D0 ,Unknown,1,Dppa4,Test,18.6772154266566,1,Pass,0.0137889310993103,81.2592993023864,999,1
S86-A14,FA2 StemDiff IO Exp1 D0 ,Unknown,1,Zfp42,Test,11.0670716730164,1,Pass,0.0137889310993103,76.2004511984393,999,1
S86-A15,FA2 StemDiff IO Exp1 D0 ,Unknown,1,Tdgf1,Test,10.3358721777562,1,Pass,0.0137889310993103,86.1663619825342,999,1
S86-A16,FA2 StemDiff IO Exp1 D0 ,Unknown,1,Cdx2,Test,24.1389729042322,0.992122081464071,Pass,0.0137889310993103,84.7313907622891,999,1
S86-A17,FA2 StemDiff IO Exp1 D0 ,Unknown,1,Pecam1,Test,20.9028083560177,0,Flag,0.0137889310993103,999,999,0
S86-A18,FA2 StemDiff IO Exp1 D0 ,Unknown,1,Nod2,Test,25.0557804491069,0.952445775349354,Pass,0.0137889310993103,84.143134991542,999,1
S86-A19,FA2 StemDiff IO Exp1 D0 ,Unknown,1,Hand1,Test,24.9129072523486,1,Pass,0.0137889310993103,86.7738993324786,999,1
S86-A20,FA2 StemDiff IO Exp1 D0 ,Unknown,1,Pdgfra,Test,20.1570222758571,1,Pass,0.0137889310993103,79.781003433007,999,1
S86-A21,FA2 StemDiff IO Exp1 D0 ,Unknown,1,Ccr5,Test,30.4551441194811,0.989227371637471,Pass,0.0137889310993103,77.6757797934123,999,1
S86-A22,FA2 StemDiff IO Exp1 D0 ,Unknown,1,Chat,Test,31.079894121171,1,Pass,0.0137889310993103,79.3964037058465,999,1
S86-A23,FA2 StemDiff IO Exp1 D0 ,Unknown,1,Tubb3,Test,13.0567192834471,0.978300265184161,Pass,0.0137889310993103,89.2802146837789,999,1
S86-A24,FA2 StemDiff IO Exp1 D0 ,Unknown,1,Gapdh,Test,8.18494115881194,1,Pass,0.0137889310993103,82.4320098281396,999,1
S86-A25,FA2 StemDiff IO Exp1 D0 ,Unknown,1,Fgf5,Test,18.8241668747888,1,Pass,0.0137889310993103,73.231301051684,999,1
S86-A26,FA2 StemDiff IO Exp1 D0 ,Unknown,1,T,Test,22.9741725042902,1,Pass,0.0137889310993103,77.2584920470724,999,1
S86-A27,FA2 StemDiff IO Exp1 D0 ,Unknown,1,Axin2,Test,15.6174107271145,1,Pass,0.0137889310993103,82.9311509796305,999,1
S86-A28,FA2 StemDiff IO Exp1 D0 ,Unknown,1,Gcg,Test,24.954244045331,1,Pass,0.0137889310993103,81.1058238002729,999,1
S86-A29,FA2 StemDiff IO Exp1 D0 ,Unknown,1,Hnf4a,Test,21.0685193037663,1,Pass,0.0137889310993103,83.7499119382941,999,1
S86-A30,FA2 StemDiff IO Exp1 D0 ,Unknown,1,Cxcr4,Test,17.7464464356097,1,Pass,0.0137889310993103,77.9412857814185,999,1
S86-A31,FA2 StemDiff IO Exp1 D0 ,Unknown,1,Hand2,Test,999,0,Flag,0.0137889310993103,74.109229046533,999,1
S86-A32,FA2 StemDiff IO Exp1 D0 ,Unknown,1,Runx1,Test,22.3634975654487,1,Pass,0.0137889310993103,83.5781940947758,999,1
S86-A33,FA2 StemDiff IO Exp1 D0 ,Unknown,1,Krt10,Test,11.4516242882769,1,Pass,0.0137889310993103,78.0689021716326,999,1
S86-A34,FA2 StemDiff IO Exp1 D0 ,Unknown,1,Foxd3,Test,15.3093962405114,0.988975616547883,Pass,0.0137889310993103,81.6465722928072,999,1
S86-A35,FA2 StemDiff IO Exp1 D0 ,Unknown,1,Gad1,Test,21.1628763799576,0.968509244627855,Pass,0.0137889310993103,87.8312871973816,999,1
S86-A36,FA2 StemDiff IO Exp1 D0 ,Unknown,1,Actb,Test,7.0893812521312,0.970761477235269,Pass,0.0137889310993103,82.4184097775045,999,1
S86-A37,FA2 StemDiff IO Exp1 D0 ,Unknown,1,Klf2,Test,22.5762635931831,0.997734018176317,Pass,0.0137889310993103,85.3850638224325,999,1
S86-A38,FA2 StemDiff IO Exp1 D0 ,Unknown,1,Mixl1,Test,19.4989261862881,0.94099507127525,Pass,0.0137889310993103,87.3141198056489,999,1
S86-A39,FA2 StemDiff IO Exp1 D0 ,Unknown,1,Tbx6,Test,18.527448551309,1,Pass,0.0137889310993103,82.0669249542945,999,1
S86-A40,FA2 StemDiff IO Exp1 D0 ,Unknown,1,Shh,Test,23.3912384130042,1,Pass,0.0137889310993103,84.2646648101703,999,1
S86-A41,FA2 StemDiff IO Exp1 D0 ,Unknown,1,Lgr5,Test,21.3204376414589,1,Pass,0.0137889310993103,78.5654078948271,999,1
S86-A42,FA2 StemDiff IO Exp1 D0 ,Unknown,1,Bmp4,Test,17.0674643936757,0.978264174475504,Pass,0.0137889310993103,81.1162729497065,999,1
S86-A43,FA2 StemDiff IO Exp1 D0 ,Unknown,1,Myh1,Test,24.4586480493777,1,Pass,0.0137889310993103,84.7372383496813,999,1
S86-A44,FA2 StemDiff IO Exp1 D0 ,Unknown,1,Myl3,Test,25.2990777698615,0.967417934722888,Pass,0.0137889310993103,75.2549691937933,999,1
S86-A45,FA2 StemDiff IO Exp1 D0 ,Unknown,1,Zic1,Test,22.4712194470256,0.998317529593224,Pass,0.0137889310993103,88.3401427378835,999,1
S86-A46,FA2 StemDiff IO Exp1 D0 ,Unknown,1,Pax6,Test,22.1776233063298,1,Pass,0.0137889310993103,76.8600193584439,999,1
S86-A47,FA2 StemDiff IO Exp1 D0 ,Unknown,1,L1cam,Test,16.8042665780266,1,Pass,0.0137889310993103,85.8622929113094,999,1
S86-A48,FA2 StemDiff IO Exp1 D0 ,Unknown,1,TBP,Test,13.4497222454371,1,Pass,0.0137889310993103,82.0813061134654,999,1
S86-A54,FA2 StemDiff IO Exp1 D0 ,Unknown,1,Col10a1,Test,22.8699158766509,1,Pass,0.0137889310993103,79.1670783324149,999,1
S86-A53,FA2 StemDiff IO Exp1 D0 ,Unknown,1,Dcn,Test,999,0,Flag,0.0137889310993103,74.1013041985856,999,1
S86-A52,FA2 StemDiff IO Exp1 D0 ,Unknown,1,Hhex,Test,18.5480292062328,1,Pass,0.0137889310993103,79.6507783751461,999,1
S86-A51,FA2 StemDiff IO Exp1 D0 ,Unknown,1,Foxa2,Test,21.4701315341493,1,Pass,0.0137889310993103,85.9717207968864,999,1
S86-A50,FA2 StemDiff IO Exp1 D0 ,Unknown,1,Wnt3a,Test,21.6302506668188,1,Pass,0.0137889310993103,89.1068025309085,999,1
S86-A49,FA2 StemDiff IO Exp1 D0 ,Unknown,1,Klf4,Test,19.3439803564738,1,Pass,0.0137889310993103,83.7287229364245,999,1
S86-A60,FA2 StemDiff IO Exp1 D0 ,Unknown,1,Gusb,Test,13.7501773440829,1,Pass,0.0137889310993103,80.1796013297561,999,1
S86-A59,FA2 StemDiff IO Exp1 D0 ,Unknown,1,Sox1,Test,21.1792919623501,1,Pass,0.0137889310993103,80.8572963931839,999,1
S86-A58,FA2 StemDiff IO Exp1 D0 ,Unknown,1,Vim,Test,12.2456551125625,0.98671525170842,Pass,0.0137889310993103,81.7166927086129,999,1
S86-A57,FA2 StemDiff IO Exp1 D0 ,Unknown,1,Fabp7,Test,14.1277302948217,1,Pass,0.0137889310993103,78.2896982721949,999,1
